order_item_id,order_id,product_id,quantity,price_per_unit
18172,6742,6387,2,717.68
18173,18444,2132,1,757.23
18174,6786,2965,4,621.27
18175,9046,2533,2,659.02
18176,14256,3965,2,144.59
18177,982,5109,2,817.92
18178,8429,224,5,286.32
18179,17138,6301,1,851.78
18180,2900,1285,3,713.12
18181,9698,6989,1,329.06
18182,4494,7065,4,680.19
18183,15105,3184,3,898.44
18184,3651,2700,4,126.93
18185,12983,949,2,661.07
18186,3127,3103,3,962.9
18187,14481,2064,1,905.29
18188,1012,3556,5,563.14
18189,8997,2343,5,880.35
18190,2948,6782,1,441.21
18191,7157,3470,5,430.32
18192,15510,2044,2,627.43
18193,16824,1555,1,233.95
18194,17465,2124,5,925.35
18195,14116,2313,4,231.61
18196,2908,9749,1,542.48
18197,15837,2500,5,116.94
18198,14001,5427,1,675.02
18199,11917,5536,3,334.06
18200,14094,9406,5,35.86
18201,19267,1172,1,815.25
18202,10157,6307,1,564.99
18203,7568,5283,3,240.27
18204,543,8527,1,440.67
18205,10116,2406,4,909.88
18206,13554,1881,4,118.33
18207,9340,7498,3,73.09
18208,6433,963,4,813.67
18209,13985,3280,3,874.5
18210,14943,4741,3,515.99
18211,5735,9739,4,617.25
18212,14968,5161,3,368.36
18213,2026,5517,4,116.47
18214,13374,2892,4,294.18
18215,9183,2667,3,204.14
18216,5250,4223,1,730.01
18217,17376,9381,1,349.59
18218,10892,5011,1,124.78
18219,7740,3417,4,753.96
18220,8759,5571,5,909.54
18221,19108,5183,2,491.34
18222,18956,1256,2,815.4
18223,8372,4832,4,983.04
18224,4193,8534,2,678.03
18225,3289,5085,1,107.14
18226,14393,7473,5,157.21
18227,9426,9914,5,302.41
18228,18846,7243,5,351.49
18229,15845,9041,2,998.26
18230,18011,9226,2,719.02
18231,11231,7004,5,541.68
18232,18299,2291,5,786.36
18233,15413,2525,3,584.55
18234,12248,6395,4,468.69
18235,9593,4645,5,93.33
18236,9110,5468,5,835.5
18237,19596,8181,3,588.83
18238,13715,2262,1,957.89
18239,11492,8600,1,823.35
18240,19326,6214,5,297.94
18241,18431,2382,2,778.53
18242,4947,3883,1,461.68
18243,8842,7465,5,152.27
18244,14554,2354,1,787.65
18245,6292,3619,2,775.11
18246,12899,4413,3,927.7
18247,8469,707,4,625.74
18248,2688,9850,2,91.96
18249,11220,5860,5,62.64
18250,10618,1979,3,423.52
18251,12410,6687,2,187.24
18252,6374,1034,4,360.41
18253,7198,4102,1,136.43
18254,1083,2743,1,947.48
18255,10532,8431,2,504.57
18256,9451,2160,2,31.74
18257,5956,5093,4,761.86
18258,4177,2341,4,913.36
18259,13125,7371,3,73.36
18260,14760,5894,1,978.46
18261,9110,6901,2,260.15
18262,8398,6579,2,698.87
18263,2678,8211,3,190.92
18264,9490,6475,2,654.28
18265,4085,9884,5,999.72
18266,13829,190,2,664.61
18267,15639,2774,3,729.25
18268,9774,295,5,436.3
18269,10304,6048,1,485.81
18270,18309,5498,4,554.86
18271,16814,5645,1,109.6
18272,15341,5199,3,472.69
18273,13622,6775,5,105.24
18274,8293,7046,5,308.97
18275,3528,1906,3,446.46
18276,6695,1666,3,681.99
18277,13466,5664,2,782.27
18278,5741,8867,2,517.83
18279,15553,4995,4,24.13
18280,9299,2566,2,75.87
18281,11149,9461,1,970.35
18282,18933,6905,1,266.97
18283,7520,1613,2,12.27
18284,2523,1052,5,45.03
18285,3345,9703,5,757.21
18286,2160,5892,5,432.1
18287,13869,8141,3,319.4
18288,5118,5747,3,521.5
18289,18178,5761,1,619.47
18290,19410,3751,2,347.12
18291,19172,7348,1,655.18
18292,6790,7839,3,567.37
18293,11303,6283,3,447.55
18294,18200,8290,5,554.16
18295,8188,7020,4,322.37
18296,863,4634,1,821.18
18297,3260,3618,3,314.4
18298,10012,4837,2,469.64
18299,8117,6951,1,860.69
18300,11889,4856,4,667.81
18301,14947,1269,1,554.11
18302,19116,8798,2,111.81
18303,8262,1800,1,737.18
18304,9563,7235,5,217.06
18305,5702,7341,2,468.13
18306,4081,3535,2,746.29
18307,1520,6781,3,48.5
18308,4720,5341,4,32.34
18309,14308,6503,4,55.33
18310,19181,8615,3,183.36
18311,15460,5240,2,725.47
18312,5367,1587,3,921.64
18313,16212,1226,4,972.93
18314,6558,8422,5,681.22
18315,18914,7586,3,827.79
18316,11909,1111,3,209.68
18317,19715,7467,4,913.75
18318,890,4886,4,943.77
18319,19981,7610,4,800.54
18320,18893,1062,3,778.56
18321,13263,1823,5,417.25
18322,16015,8431,1,504.57
18323,1267,6480,4,895.79
18324,16539,6696,1,54.78
18325,5299,6677,1,435.29
18326,2380,8592,4,115.33
18327,11420,3085,3,819.93
18328,3828,1638,1,649.32
18329,17893,345,5,229.55
18330,10555,2974,2,355.02
18331,7310,2453,3,249.46
18332,3624,7635,5,473.92
18333,19007,8572,2,283.95
18334,17359,436,4,392.65
18335,3136,8565,5,512.34
18336,12311,5488,5,365.78
18337,16417,3441,2,887.71
18338,16967,7772,2,757.87
18339,6056,6465,4,695.03
18340,18168,6984,3,298.5
18341,13494,7376,5,108.43
18342,4998,4154,3,714.09
18343,18760,9518,1,623.78
18344,19725,5511,4,895.95
18345,16800,4861,4,714.37
18346,9183,2431,1,568.06
18347,3292,4008,3,174.78
18348,11273,3271,2,98.19
18349,13897,8147,3,395.65
18350,17644,6492,1,190.51
18351,14180,767,1,748.19
18352,17440,5365,2,272.01
18353,17480,8912,1,818.22
18354,6059,2199,2,355.63
18355,19691,789,5,94.19
18356,7079,7272,2,583.49
18357,1974,2352,4,464.84
18358,7961,5669,1,454.23
18359,2719,6472,4,556.27
18360,2258,2908,4,626.76
18361,4584,1245,4,468.36
18362,10406,478,2,661.17
18363,19290,5957,4,216.84
18364,12773,659,2,367.08
18365,12214,2170,4,394.22
18366,10486,9031,1,330.8
18367,17164,8323,3,702.76
18368,3538,8165,5,453.34
18369,10357,345,3,229.55
18370,16060,9958,2,742.97
18371,3587,6376,2,927.33
18372,13819,9934,2,836.08
18373,13008,8610,3,128.62
18374,16872,8142,3,673.31
18375,11961,535,4,883.01
18376,15328,2233,2,812.59
18377,7668,5861,3,904.08
18378,4637,6624,1,810.01
18379,5816,9282,2,277.51
18380,11011,8290,5,554.16
18381,19653,9472,5,709.53
18382,18721,7300,5,53.93
18383,4264,7847,2,441.91
18384,17792,257,4,804.03
18385,5798,7333,1,781.3
18386,12759,8697,5,505.47
18387,17887,3440,3,791.46
18388,18882,6433,4,931.99
18389,7951,6775,2,105.24
18390,17761,4344,3,761.77
18391,5486,4562,5,34.21
18392,13044,787,5,387.28
18393,3864,6774,5,677.95
18394,4307,2331,4,836.63
18395,19089,7079,3,472.27
18396,18794,5635,2,393.86
18397,16802,7575,4,999.51
18398,1086,6360,4,830.23
18399,6823,2850,3,962.99
18400,19965,5706,4,322.61
18401,1039,898,1,800.12
18402,4076,2958,3,883.95
18403,17919,841,3,616.41
18404,7533,5136,4,601.97
18405,3583,8766,2,915.02
18406,15749,7828,1,453.51
18407,11377,3685,1,888.31
18408,15903,6441,3,57.02
18409,13651,7834,1,310.37
18410,17137,243,1,568.52
18411,10462,2671,3,284.95
18412,18603,3854,3,914.78
18413,9582,3433,2,838.65
18414,14055,4266,3,945.25
18415,16252,8918,4,40.46
18416,9534,4554,4,153.45
18417,18631,8494,2,850.0
18418,13872,922,4,992.81
18419,3395,2214,3,431.66
18420,934,9067,2,277.58
18421,15021,2347,4,350.49
18422,1523,4717,4,439.73
18423,1807,3050,5,224.5
18424,1269,6885,5,118.05
18425,4401,1266,4,915.65
18426,15584,828,3,610.18
18427,10914,1068,4,658.95
18428,18589,3786,5,601.29
18429,8227,7104,3,56.66
18430,8584,153,2,366.45
18431,17670,3869,5,429.05
18432,11132,3615,2,901.47
18433,7506,5546,1,685.81
18434,1199,9318,4,953.07
18435,6221,3330,2,659.42
18436,16058,2509,4,949.75
18437,15884,8642,5,766.37
18438,13230,7172,3,378.25
18439,15980,7945,1,571.46
18440,14954,9857,1,821.84
18441,35,5455,3,233.67
18442,16918,7006,3,116.04
18443,5943,767,3,748.19
18444,14659,5579,1,367.09
18445,6716,5731,2,253.66
18446,11472,2026,1,371.22
18447,14968,7201,1,827.59
18448,19432,7390,5,309.74
18449,11928,1888,1,552.78
18450,12606,4781,2,292.69
18451,11674,3370,5,52.93
18452,13330,9912,3,720.17
18453,8834,4388,5,752.39
18454,1809,6082,5,756.0
18455,10342,4496,1,712.95
18456,10571,2997,1,969.49
18457,5943,9230,1,143.1
18458,14857,6741,5,509.48
18459,9578,3221,3,295.59
18460,18847,3971,3,288.96
18461,12807,3266,3,811.56
18462,13686,6092,1,660.86
18463,10289,9182,3,369.11
18464,11200,4003,2,358.59
18465,12566,6941,3,118.1
18466,14247,3404,1,136.98
18467,19615,2671,1,284.95
18468,19265,1444,2,677.8
18469,12626,2202,2,334.37
18470,16529,8199,5,639.09
18471,17864,5678,3,259.51
18472,17552,8064,2,618.95
18473,4014,809,3,97.78
18474,7736,1876,4,937.25
18475,16767,3157,1,438.48
18476,5802,2458,3,292.77
18477,9804,5237,4,473.97
18478,6850,3795,2,556.24
18479,196,2038,1,404.84
18480,6953,3308,4,807.76
18481,7174,6265,1,897.87
18482,12392,7199,4,574.05
18483,18086,9647,3,368.04
18484,6535,8778,5,405.97
18485,5446,9756,2,515.84
18486,6183,4273,1,486.39
18487,2137,982,4,833.9
18488,13954,2240,5,418.85
18489,4607,1642,5,800.11
18490,4475,4700,4,100.0
18491,17541,6354,5,650.98
18492,18895,9421,3,448.09
18493,9130,5950,5,497.75
18494,2441,5970,3,842.47
18495,12057,5871,5,194.25
18496,3236,2033,4,725.01
18497,18554,7601,1,409.62
18498,5307,7640,3,330.39
18499,11756,7112,2,85.01
18500,16488,8404,1,511.51
18501,6580,1732,1,202.22
18502,15332,2539,2,839.55
18503,12469,7527,4,921.27
18504,12953,2322,1,824.77
18505,17653,5219,1,845.0
18506,18179,9909,3,680.01
18507,14356,4474,2,349.2
18508,9112,3316,5,632.98
18509,10952,6051,1,939.77
18510,14633,4017,2,866.2
18511,11176,6021,5,339.89
18512,11468,7180,1,794.55
18513,13511,156,1,107.79
18514,18591,5788,3,752.73
18515,16818,4816,4,320.25
18516,8626,4398,5,869.01
18517,2965,9843,2,886.06
18518,14215,3505,1,676.55
18519,9265,2090,5,462.92
18520,11419,5773,1,558.99
18521,16709,6088,1,737.1
18522,1989,2707,4,800.43
18523,13657,4525,1,640.94
18524,18013,2015,4,729.3
18525,16424,5380,1,950.0
18526,6857,5531,1,597.09
18527,7239,6232,5,138.29
18528,10910,2919,5,182.28
18529,19296,7535,1,967.78
18530,2513,498,3,807.92
18531,2442,8290,1,554.16
18532,1994,2729,1,15.26
18533,6732,281,2,221.25
18534,19501,3621,1,156.62
18535,12281,3082,2,739.97
18536,1332,1004,5,938.25
18537,1145,1520,2,262.74
18538,15571,7651,4,344.65
18539,14177,8049,5,472.22
18540,6353,5054,4,37.63
18541,15101,1462,4,768.38
18542,11717,8669,2,816.01
18543,4652,5606,3,793.89
18544,10445,249,5,570.34
18545,3232,305,3,476.31
18546,4379,1909,5,879.1
18547,13774,6948,5,276.82
18548,7794,5330,4,92.91
18549,14867,8495,2,217.37
18550,10743,2568,5,50.86
18551,14926,6024,3,372.74
18552,17871,6588,2,370.93
18553,16822,8724,1,139.32
18554,16716,5301,5,918.35
18555,16928,5111,3,162.03
18556,9203,4437,3,318.79
18557,8528,5831,1,786.56
18558,507,8290,2,554.16
18559,14230,988,1,298.44
18560,3898,3543,1,222.55
18561,9100,998,4,35.76
18562,6070,4715,2,817.05
18563,18949,2025,3,651.91
18564,8071,2725,4,129.34
18565,2950,2796,3,733.85
18566,5985,1790,5,90.11
18567,17911,9794,4,175.86
18568,5623,1150,4,562.19
18569,9058,3720,4,468.8
18570,10427,8720,5,23.28
18571,19304,4179,3,754.84
18572,143,1223,1,556.1
18573,4192,597,5,906.97
18574,1697,6717,2,477.22
18575,9631,4139,3,311.3
18576,13737,4996,3,355.52
18577,14271,5810,5,850.43
18578,16020,664,1,260.21
18579,16114,2320,3,911.28
18580,18797,8851,5,360.6
18581,2385,8217,3,62.31
18582,14810,3589,1,832.24
18583,11825,2360,2,65.29
18584,8899,5552,3,162.02
18585,8194,5842,4,484.29
18586,7034,1248,1,818.28
18587,15052,4123,4,570.15
18588,15997,1891,1,194.57
18589,14380,2108,3,626.38
18590,17577,1543,4,694.6
18591,16215,7966,4,618.88
18592,9035,8360,3,627.0
18593,7152,3008,2,29.74
18594,19947,6063,3,957.74
18595,17912,9201,2,320.47
18596,11872,5435,4,81.96
18597,9323,7284,2,809.17
18598,4039,4012,3,742.97
18599,3844,4273,5,486.39
18600,1806,6554,3,304.0
18601,1282,6263,2,97.87
18602,17397,926,5,340.43
18603,8095,1270,3,40.32
18604,10655,9829,4,166.62
18605,11420,5580,5,377.51
18606,513,8733,2,861.27
18607,73,9536,1,867.18
18608,9078,7604,5,71.75
18609,15928,993,1,725.22
18610,16366,1430,3,197.44
18611,7086,5319,5,225.52
18612,13344,7201,3,827.59
18613,8312,1500,3,842.45
18614,16103,4761,4,381.04
18615,12029,1877,2,246.15
18616,6980,1476,2,632.23
18617,6403,4548,2,166.17
18618,14585,8655,5,327.42
18619,10581,4361,4,906.54
18620,13560,5882,4,666.11
18621,3051,8269,4,845.22
18622,14051,2291,1,786.36
18623,5831,8195,3,953.33
18624,13995,4576,5,829.47
18625,19147,3952,5,57.95
18626,18439,6622,5,287.85
18627,16590,1846,4,841.12
18628,16951,8043,4,973.11
18629,15669,6200,4,618.15
18630,4306,1786,1,37.28
18631,17640,4109,1,785.22
18632,1772,4295,2,642.35
18633,684,8267,4,336.13
18634,4302,9181,3,379.97
18635,2139,4806,5,704.95
18636,14843,2833,2,597.48
18637,78,8031,1,217.37
18638,13492,1022,3,897.22
18639,16026,9012,3,463.94
18640,14405,3316,3,632.98
18641,10414,5757,5,473.29
18642,8844,4266,4,945.25
18643,12630,3932,5,766.0
18644,18031,4945,4,637.43
18645,12136,8447,5,365.37
18646,12987,4335,4,411.69
18647,15346,1711,3,682.32
18648,1314,9169,4,141.87
18649,10424,7157,2,854.64
18650,8548,8693,5,432.83
18651,328,7455,2,996.08
18652,15692,1834,5,874.85
18653,9229,3739,1,721.64
18654,9609,6953,2,734.05
18655,6804,1591,5,837.74
18656,1164,2169,4,915.89
18657,12861,8391,5,766.45
18658,15580,320,3,154.22
18659,15817,3757,2,632.78
18660,1900,1994,3,229.67
18661,6312,1225,4,985.13
18662,12846,4309,1,449.08
18663,1321,7005,5,727.11
18664,686,3765,4,179.93
18665,15957,8733,3,861.27
18666,7894,8281,1,799.82
18667,12632,2565,5,293.97
18668,18748,1830,5,418.89
18669,18792,3176,5,533.9
18670,12807,5943,4,207.13
18671,995,130,2,275.59
18672,19425,394,5,479.35
18673,5641,2978,4,562.63
18674,9167,4570,1,636.04
18675,16175,1700,5,611.58
18676,19521,945,3,675.9
18677,5009,5239,2,798.6
18678,377,4940,3,82.51
18679,17464,9034,4,987.46
18680,14408,5737,4,421.49
18681,10442,284,5,588.88
18682,15100,4936,5,891.33
18683,16247,4169,3,272.73
18684,1718,2418,2,498.52
18685,5788,852,1,543.63
18686,14829,4516,3,708.41
18687,15578,2396,2,146.23
18688,732,8371,5,290.85
18689,10627,8901,5,511.07
18690,10302,6932,2,631.32
18691,8730,2164,1,134.95
18692,1348,4210,2,75.69
18693,18833,3410,3,728.64
18694,8399,4530,3,476.3
18695,2434,1179,5,951.39
18696,13016,3954,1,537.08
18697,4658,7038,3,365.94
18698,4829,8577,1,317.7
18699,12857,1046,4,203.32
18700,4717,2564,4,478.12
18701,14681,6827,2,629.65
18702,15314,9990,4,64.22
18703,3555,2143,4,381.39
18704,17018,9994,3,617.24
18705,16923,6705,1,380.47
18706,15471,4168,2,663.34
18707,3324,7081,1,954.61
18708,504,2447,2,23.77
18709,278,10000,4,334.15
18710,8727,7969,3,866.69
18711,4923,6792,4,605.89
18712,3874,9073,5,786.11
18713,5487,4011,2,17.76
18714,9974,5649,5,593.07
18715,17758,8189,3,700.86
18716,10452,2134,4,499.68
18717,3847,5708,2,179.64
18718,13560,6352,5,179.54
18719,18988,1256,3,815.4
18720,10967,1159,1,995.29
18721,13464,3784,4,274.04
18722,5086,6758,4,990.71
18723,13919,3102,3,433.6
18724,4052,6869,2,761.79
18725,30,5078,3,768.88
18726,92,1937,4,540.65
18727,8585,3105,3,63.22
18728,5463,5829,1,371.89
18729,8591,7504,2,843.73
18730,2623,8669,2,816.01
18731,19913,3651,2,73.7
18732,4197,5042,2,567.21
18733,15366,9522,4,875.95
18734,11417,5640,3,594.9
18735,10525,3722,3,680.9
18736,15610,1321,5,970.75
18737,16865,8928,3,415.12
18738,17064,8840,3,174.08
18739,10931,231,1,262.08
18740,12065,9174,5,555.42
18741,18318,4579,3,464.8
18742,12419,6809,2,13.36
18743,16845,8312,1,662.34
18744,3215,7343,5,477.78
18745,12704,6227,1,624.44
18746,898,9922,1,699.61
18747,8379,4002,3,534.23
18748,3554,3048,1,942.48
18749,16544,8397,5,502.03
18750,2928,8071,2,989.75
18751,16502,8966,1,415.09
18752,6384,4925,3,172.13
18753,15058,6697,3,15.26
18754,17521,9997,1,880.53
18755,17688,5419,3,386.81
18756,10658,2099,4,221.12
18757,2701,2105,3,452.65
18758,8645,6988,3,168.7
18759,12928,3336,2,201.19
18760,5957,7823,1,674.49
18761,5798,8039,4,176.1
18762,18809,1174,3,948.99
18763,3764,864,3,771.62
18764,12649,1674,5,525.36
18765,3498,6266,4,556.13
18766,17245,4231,2,214.28
18767,14577,7932,4,371.0
18768,7810,1059,4,578.66
18769,12985,4406,4,336.56
18770,13886,6833,4,967.92
18771,13417,2432,2,787.08
18772,9723,1508,3,787.62
18773,1058,7162,2,683.55
18774,3853,7038,5,365.94
18775,1120,4427,2,264.51
18776,156,9161,5,42.14
18777,9081,1618,5,393.87
18778,3475,5843,1,931.79
18779,19117,8481,2,629.07
18780,10138,6793,4,726.95
18781,13106,4023,5,10.66
18782,10497,2779,1,195.6
18783,17097,9501,4,429.41
18784,4390,3901,4,541.31
18785,14256,151,2,930.96
18786,196,5278,1,983.93
18787,3808,4870,4,247.49
18788,7321,6406,5,607.49
18789,1257,636,3,880.85
18790,10360,8986,5,309.63
18791,3332,2471,4,389.53
18792,14637,7459,5,533.06
18793,3584,5536,4,334.06
18794,6820,6523,5,778.24
18795,14883,4799,1,495.4
18796,37,6320,3,838.21
18797,7216,2083,4,117.79
18798,960,3467,2,903.21
18799,14540,9984,4,388.68
18800,1751,1804,5,900.2
18801,10380,9534,4,490.32
18802,13311,1832,2,311.58
18803,6148,2538,5,467.0
18804,4585,2238,1,135.4
18805,14242,9248,5,444.4
18806,14510,1264,4,912.52
18807,13505,5058,3,720.58
18808,3919,2866,2,411.34
18809,3093,5487,4,60.91
18810,12209,5959,1,992.66
18811,8553,2334,2,518.13
18812,8763,3041,4,288.18
18813,16166,3460,3,206.77
18814,6839,9783,2,286.01
18815,18946,5726,5,69.75
18816,11503,9066,5,58.6
18817,2007,7861,3,922.67
18818,1669,3723,2,702.56
18819,12090,8410,3,208.52
18820,12992,2849,3,507.41
18821,2747,1848,5,50.11
18822,11234,4430,4,815.08
18823,592,3141,4,45.41
18824,6547,8557,3,751.22
18825,15138,8888,1,735.92
18826,18037,3647,5,980.45
18827,14410,1383,5,285.67
18828,1557,8404,4,511.51
18829,11873,9718,2,436.66
18830,15340,2399,4,187.94
18831,1375,3110,2,58.92
18832,1410,2785,1,342.38
18833,3583,3148,5,563.8
18834,15949,6186,1,153.27
18835,3389,8334,5,62.65
18836,11485,7335,5,514.49
18837,4091,8014,2,37.91
18838,18700,801,4,602.11
18839,16947,7428,5,983.35
18840,8466,8185,5,36.2
18841,11532,8947,3,888.14
18842,5647,4257,1,820.01
18843,6279,5642,4,92.39
18844,4791,9863,2,158.32
18845,19063,9639,5,509.81
18846,2978,4390,4,680.66
18847,10442,1413,2,358.38
18848,19041,3974,2,597.16
18849,667,7517,1,53.01
18850,18958,7122,2,277.1
18851,15421,4066,4,724.49
18852,3825,677,5,500.13
18853,14094,6136,4,46.52
18854,7524,5223,1,69.23
18855,1047,3638,5,170.45
18856,9011,5217,3,447.01
18857,14189,3297,4,165.05
18858,7300,7999,2,591.66
18859,1497,6017,2,75.28
18860,6265,6683,3,539.98
18861,14685,451,1,723.0
18862,7525,9969,3,14.0
18863,11452,7105,2,982.0
18864,9719,6052,4,283.26
18865,9945,199,5,369.36
18866,14982,5354,1,215.21
18867,18247,8996,3,105.09
18868,16870,5534,4,955.0
18869,18536,7345,4,413.51
18870,4276,2262,4,957.89
18871,11607,5711,3,422.19
18872,10421,6429,3,127.17
18873,2766,5968,3,965.1
18874,3430,7902,2,878.48
18875,10335,7812,1,279.69
18876,17730,5811,4,957.93
18877,15012,4431,5,36.26
18878,930,3932,2,766.0
18879,19541,3033,1,90.46
18880,8084,4909,3,262.35
18881,8850,5043,3,121.83
18882,8142,2924,1,972.87
18883,15143,5870,5,766.94
18884,19380,7323,3,978.88
18885,17014,4466,4,539.3
18886,2982,3973,5,720.85
18887,42,4428,2,363.31
18888,19283,6730,1,296.13
18889,11270,6287,1,918.42
18890,5634,528,3,653.52
18891,8882,5691,5,871.35
18892,19,2811,2,595.25
18893,6852,9533,3,286.11
18894,2858,8294,2,284.22
18895,14170,1621,3,677.13
18896,18493,6020,5,66.58
18897,14974,1833,2,816.29
18898,17001,1692,4,372.41
18899,9778,73,1,472.25
18900,7516,169,3,516.22
18901,17200,3651,5,73.7
18902,4281,4003,4,358.59
18903,10477,8014,1,37.91
18904,1937,6642,1,772.44
18905,13199,230,1,929.16
18906,1593,2466,5,619.33
18907,8594,1717,5,493.53
18908,5069,5848,1,758.83
18909,15049,1807,3,90.7
18910,10952,5665,4,31.45
18911,617,1564,3,375.46
18912,7575,5177,3,591.83
18913,8972,9139,5,37.16
18914,12050,8981,4,424.45
18915,14368,1052,1,45.03
18916,12519,6578,3,249.68
18917,5288,8504,1,657.12
18918,9038,668,4,322.04
18919,15554,990,5,56.96
18920,18352,4005,4,931.4
18921,15687,6450,3,818.83
18922,5759,5994,1,493.07
18923,9985,4966,3,277.56
18924,9036,219,2,260.09
18925,17138,2964,1,390.4
18926,16819,682,4,973.01
18927,7171,2765,2,691.94
18928,11463,8085,1,193.67
18929,17880,4713,5,865.93
18930,5286,7813,5,470.71
18931,12464,8022,4,603.75
18932,17182,4587,2,28.91
18933,670,1310,4,134.36
18934,576,4754,3,378.44
18935,7851,9221,3,220.48
18936,16644,7604,1,71.75
18937,2713,7217,3,59.2
18938,8648,7379,3,793.21
18939,2456,9678,4,879.89
18940,1048,2863,5,969.62
18941,14796,7182,2,686.42
18942,17742,7240,2,762.11
18943,14327,6065,1,351.83
18944,13226,9595,5,462.58
18945,14311,4321,3,426.64
18946,55,366,2,637.51
18947,12681,653,2,479.28
18948,5481,2357,3,182.59
18949,7980,8817,2,164.99
18950,17276,7765,2,807.4
18951,222,1695,3,223.92
18952,14588,6240,1,758.82
18953,10863,2970,2,742.65
18954,12454,825,5,374.09
18955,16414,8083,1,524.31
18956,1104,8362,4,752.2
18957,15247,9234,2,165.22
18958,6048,2891,5,746.47
18959,19751,7451,4,627.76
18960,8290,5215,5,508.16
18961,4749,9871,5,703.25
18962,2783,2564,2,478.12
18963,15808,5500,4,398.27
18964,13469,8820,4,680.34
18965,16366,6238,2,32.09
18966,6248,9665,1,693.94
18967,9365,443,4,186.99
18968,12539,1564,4,375.46
18969,2989,9021,5,991.47
18970,5645,6883,2,283.67
18971,11980,1135,1,212.75
18972,5492,2460,3,589.58
18973,16701,2545,5,264.55
18974,4340,4511,1,506.98
18975,11259,3141,4,45.41
18976,16894,8335,4,776.86
18977,9896,5843,4,931.79
18978,4489,3348,2,228.17
18979,17023,8401,1,526.81
18980,2320,2454,3,21.26
18981,19655,934,2,630.62
18982,9366,220,5,550.07
18983,14716,7667,4,692.87
18984,5531,9652,4,641.56
18985,5726,1632,3,430.13
18986,10865,6580,4,568.25
18987,5083,248,1,308.89
18988,4041,3507,4,994.53
18989,12547,6152,4,212.48
18990,5790,6309,2,376.9
18991,18954,6989,3,329.06
18992,18476,5090,1,159.99
18993,10191,3703,1,541.43
18994,19197,7250,5,197.05
18995,11161,1130,4,909.88
18996,15924,6634,2,48.72
18997,5656,3673,4,887.19
18998,5897,1648,2,358.32
18999,15480,432,1,36.82
19000,9267,7805,2,985.41
19001,11436,2434,2,445.76
19002,16513,3230,2,865.95
19003,7216,5151,5,356.05
19004,681,9542,3,283.42
19005,12646,4882,2,910.61
19006,8536,433,5,303.57
19007,9207,6781,4,48.5
19008,2944,523,1,747.13
19009,1481,1826,4,296.43
19010,7610,1977,3,500.09
19011,5322,7563,3,247.94
19012,15685,3941,3,932.63
19013,3861,3491,4,910.14
19014,19877,7189,4,150.32
19015,19482,2293,2,301.79
19016,8749,5643,1,515.79
19017,2432,6732,5,881.53
19018,9103,7398,4,649.07
19019,19199,9850,2,91.96
19020,12894,6463,5,270.87
19021,17504,6357,3,105.8
19022,6686,8612,3,547.51
19023,11066,1047,4,59.05
19024,4140,1613,5,12.27
19025,711,8330,2,944.64
19026,972,5478,3,524.89
19027,13404,7373,2,283.01
19028,5341,3415,4,770.22
19029,61,5949,3,553.25
19030,2685,6026,5,352.13
19031,13430,6914,2,186.14
19032,1726,8408,3,833.55
19033,19949,8685,1,153.98
19034,2431,5621,3,714.19
19035,3861,3807,2,487.82
19036,4613,858,2,677.06
19037,18833,3245,1,458.45
19038,17672,4524,2,37.74
19039,8190,8916,3,868.02
19040,15527,1935,3,741.72
19041,5719,9630,2,262.38
19042,185,4178,3,665.08
19043,16743,8184,3,635.68
19044,5653,2076,2,693.02
19045,5168,5160,4,372.89
19046,16885,9256,2,504.79
19047,12023,5627,1,310.64
19048,4774,6330,4,713.0
19049,18720,16,3,914.81
19050,7640,2887,2,113.39
19051,7653,7550,5,633.99
19052,11137,9331,2,109.53
19053,10927,4272,3,636.47
19054,12147,5159,1,838.8
19055,8922,3137,1,496.1
19056,12054,3041,5,288.18
19057,11991,4073,5,448.19
19058,10959,5201,3,155.95
19059,18562,5760,2,924.97
19060,2523,1047,4,59.05
19061,15471,559,4,168.99
19062,8507,8071,1,989.75
19063,18444,352,3,261.06
19064,5826,4270,4,171.45
19065,10668,5547,1,415.22
19066,2251,6141,5,843.61
19067,9882,5021,2,852.61
19068,18919,3061,3,12.55
19069,5275,5065,3,195.51
19070,15750,7625,2,329.87
19071,533,7873,1,616.6
19072,16823,3000,4,116.53
19073,3193,6375,2,495.66
19074,11154,8802,1,681.8
19075,18857,61,3,635.73
19076,19627,7085,2,295.62
19077,3906,1725,5,477.13
19078,17427,9047,5,324.61
19079,10645,7504,3,843.73
19080,269,5736,3,79.15
19081,17596,6121,1,69.46
19082,7665,2331,2,836.63
19083,13546,4173,4,20.67
19084,19091,8066,3,730.8
19085,17694,1798,1,611.83
19086,13526,4877,2,21.08
19087,8939,9421,4,448.09
19088,6325,431,1,750.41
19089,19810,2545,2,264.55
19090,13911,8818,3,53.02
19091,13905,4270,1,171.45
19092,8827,4157,1,490.88
19093,16822,9226,1,719.02
19094,3938,2486,1,905.45
19095,13209,5988,4,398.05
19096,6010,4835,3,54.68
19097,18396,549,5,244.48
19098,16025,4353,1,662.35
19099,10370,5026,4,854.63
19100,13540,4745,4,486.24
19101,3082,968,2,24.64
19102,11145,3771,1,672.7
19103,6738,2864,2,350.11
19104,16756,7902,2,878.48
19105,14308,6981,2,962.72
19106,5460,3073,3,594.18
19107,6721,2164,3,134.95
19108,2354,1871,1,81.46
19109,4825,3135,3,391.72
19110,5285,1085,2,773.86
