order_id,user_id,order_date,status,total_amount
10114,8707,2023-11-29 08:14:20.448834,cancelled,0
10115,8326,2023-11-29 14:40:09.142591,delivered,3206.09
10116,3309,2023-11-06 18:30:57.338270,pending,5140.94
10117,2764,2024-07-06 12:29:53.824447,shipped,1181.1
10118,5646,2024-04-07 14:39:41.899694,confirmed,1768.71
10119,3929,2024-09-10 09:04:02.360454,confirmed,3697.31
10120,969,2024-01-25 23:10:04.308486,cancelled,6236.61
10121,6400,2024-03-02 17:01:51.264495,pending,3202.04
10122,7488,2024-03-17 13:12:17.834220,pending,1113.96
10123,6348,2024-03-23 14:17:56.462965,confirmed,4455.17
10124,5537,2024-07-22 08:56:59.023882,shipped,9264.25
10125,7254,2024-07-30 05:48:39.051624,delivered,0
10126,9280,2024-07-24 10:26:07.084209,shipped,3344.08
10127,2965,2024-10-06 21:30:15.579087,shipped,5259.28
10128,6819,2024-02-29 08:49:18.726226,confirmed,409.52
10129,2465,2024-07-03 22:23:11.504094,confirmed,323.67
10130,9760,2024-05-25 06:08:26.848199,shipped,1387.78
10131,8498,2024-08-12 02:09:56.846182,pending,1251.18
10132,2393,2023-11-08 13:33:23.451069,confirmed,7568.16
10133,1834,2024-02-10 11:21:16.316708,delivered,6787.32
10134,4431,2024-03-16 19:40:56.507127,confirmed,2620.04
10135,4246,2024-04-16 04:42:52.356493,shipped,2896.1
10136,3447,2023-12-03 08:54:27.108339,confirmed,5716.3
10137,9116,2024-05-16 15:26:59.912591,pending,2330.1
10138,4986,2024-08-18 07:03:14.023508,confirmed,4764.34
10139,8564,2023-11-08 13:45:29.961668,delivered,0
10140,5352,2023-12-31 07:41:57.857832,pending,5786.17
10141,2721,2023-12-17 15:35:36.381251,pending,6583.55
10142,4281,2024-07-12 13:45:32.719160,confirmed,2392.51
10143,3839,2024-06-09 18:18:15.530693,pending,6980.59
10144,2826,2023-12-12 12:37:57.054499,shipped,391.95
10145,3800,2023-12-31 20:48:51.464226,shipped,2380.55
10146,9729,2024-09-18 11:07:14.174298,delivered,5162.75
10147,4581,2024-05-13 01:35:08.936430,pending,1972.18
10148,9223,2024-07-20 19:16:09.077886,pending,5371.68
10149,4768,2024-03-25 09:44:41.596495,cancelled,6016.14
10150,904,2024-08-26 23:09:52.698982,pending,5416.53
10151,618,2024-01-27 23:20:34.024599,delivered,534.4
10152,137,2024-01-21 20:02:58.315481,pending,0
10153,2005,2024-09-21 16:18:06.603630,shipped,1162.73
10154,5596,2024-05-16 05:12:41.040489,cancelled,6231.55
10155,5838,2024-04-23 00:45:51.016213,confirmed,49.48
10156,275,2024-07-01 05:34:05.977259,shipped,7700.09
10157,510,2024-09-10 12:12:50.762221,confirmed,564.99
10158,969,2023-11-23 13:02:55.641314,confirmed,0
10159,9840,2024-09-01 17:23:31.047046,shipped,5929.43
10160,9649,2023-11-29 16:58:00.299380,delivered,7459.22
10161,8628,2023-12-04 05:31:34.156340,confirmed,3561.91
10162,2273,2024-08-17 23:23:42.018970,delivered,3654.2
10163,8095,2023-12-23 01:42:39.270975,confirmed,110.28
10164,7326,2024-08-01 01:21:00.227263,delivered,2148.34
10165,1,2024-04-22 11:33:30.247621,delivered,4617.5
10166,2533,2024-04-11 18:54:25.960269,delivered,419.0
10167,5744,2024-09-19 21:29:28.127833,confirmed,0
10168,7076,2024-03-08 22:11:21.726753,cancelled,6554.37
10169,2432,2024-06-27 15:37:52.207320,shipped,3774.72
10170,149,2024-01-03 23:24:19.128689,shipped,1149.85
10171,6068,2024-06-23 02:53:30.359595,confirmed,379.94
10172,1488,2023-12-26 10:12:23.236508,cancelled,132.12
10173,4550,2024-04-10 12:24:31.900597,confirmed,0
10174,9353,2024-02-28 22:03:02.659475,confirmed,4195.18
10175,3487,2024-05-03 08:35:47.209649,delivered,0
10176,8376,2024-06-22 21:39:46.815170,shipped,7855.77
10177,8750,2024-01-19 16:38:06.128324,confirmed,7694.88
10178,9687,2024-06-09 06:58:41.864657,delivered,1804.47
10179,7593,2023-10-25 17:55:15.701781,pending,278.6
10180,8146,2023-11-20 01:10:35.469883,delivered,3777.52
10181,1310,2024-06-03 12:32:49.069789,shipped,0
10182,5902,2024-05-16 03:16:31.262439,confirmed,6454.89
10183,5861,2024-03-02 05:04:03.383381,pending,7371.85
10184,6654,2023-10-22 11:40:11.247588,cancelled,9761.47
10185,3591,2024-09-04 06:15:58.148124,delivered,3625.96
10186,1030,2024-02-19 22:24:11.670481,cancelled,5464.68
10187,2107,2023-11-06 23:57:53.864666,delivered,0
10188,3398,2024-07-06 14:26:00.295723,delivered,3635.65
10189,7467,2024-10-06 19:03:37.561357,pending,1008.5
10190,4592,2023-10-17 06:48:25.753881,pending,1029.57
10191,6550,2023-11-11 20:51:58.412408,delivered,6638.1
10192,4384,2024-04-25 10:19:13.852885,confirmed,1040.96
10193,2567,2023-11-12 22:36:52.194162,confirmed,7986.0
10194,9726,2024-02-18 10:14:08.956942,confirmed,0
10195,9785,2024-04-25 22:26:43.976735,delivered,4307.31
10196,2472,2024-07-28 02:46:12.421020,cancelled,6095.02
10197,9102,2024-05-17 00:55:40.512764,confirmed,5273.29
10198,8559,2024-04-03 13:55:49.520810,cancelled,0
10199,9110,2024-07-01 08:06:06.045804,cancelled,1998.94
10200,5194,2023-12-31 00:10:11.523726,delivered,3548.13
10201,9188,2024-09-21 15:20:56.469306,cancelled,402.32
10202,8022,2024-02-22 11:42:55.759805,shipped,4879.95
10203,3143,2024-07-01 10:05:47.635292,cancelled,11161.41
10204,5866,2024-03-11 07:00:07.087771,delivered,749.16
10205,380,2023-10-10 08:24:58.962377,shipped,1909.64
10206,1842,2023-12-22 17:31:22.123449,shipped,6197.31
10207,1497,2024-10-01 00:54:12.456357,confirmed,2194.86
10208,5297,2023-10-25 17:49:36.881027,confirmed,839.87
10209,3780,2024-03-02 15:19:51.140949,cancelled,0
10210,9598,2024-04-16 00:09:27.001220,confirmed,3223.66
10211,7258,2024-08-28 13:20:30.129309,cancelled,11091.78
10212,4539,2023-11-21 04:37:15.119277,cancelled,4004.96
10213,8758,2024-04-19 16:32:30.575398,delivered,9226.62
10214,9486,2024-06-29 04:42:23.786446,pending,3734.8
10215,6701,2024-03-03 21:28:35.698231,confirmed,5604.25
10216,1074,2024-02-24 06:47:24.522603,cancelled,705.38
10217,7340,2024-06-01 18:43:29.179118,confirmed,1750.48
10218,5949,2024-08-17 06:57:33.488121,shipped,1534.5
10219,3346,2024-03-04 19:57:35.535652,confirmed,2158.9
10220,4566,2024-01-07 07:18:48.919445,confirmed,7264.29
10221,1695,2024-04-24 14:59:17.060953,confirmed,4174.47
10222,8499,2024-02-18 02:29:18.845587,cancelled,0
10223,6114,2024-07-01 17:34:47.951293,delivered,7062.3
10224,4502,2024-07-01 05:30:04.389236,delivered,0
10225,9756,2023-11-21 10:18:23.150924,delivered,3693.16
10226,6463,2024-03-23 22:00:15.973329,shipped,4192.84
10227,4106,2023-11-01 13:07:57.726051,delivered,5577.64
10228,815,2023-11-20 01:49:43.870719,cancelled,2250.67
10229,6346,2024-06-30 07:39:11.995345,cancelled,1470.38
10230,5745,2024-09-20 10:27:13.151627,cancelled,7631.62
10231,3639,2024-07-30 13:47:02.069675,cancelled,2585.48
10232,6684,2023-12-01 17:09:01.459724,confirmed,187.08
10233,8104,2024-06-03 16:53:14.629972,pending,6199.97
10234,4467,2024-10-03 21:45:44.323587,confirmed,562.25
10235,8224,2023-12-30 11:07:13.278141,shipped,0
10236,8290,2023-10-25 19:32:44.884428,confirmed,4327.81
10237,7513,2023-11-18 23:21:24.107378,pending,3212.24
10238,418,2024-02-11 05:20:47.252621,pending,3971.35
10239,6628,2024-04-19 07:53:40.238687,confirmed,1591.03
10240,6588,2023-11-21 12:28:03.466643,pending,8117.64
10241,6561,2024-04-29 04:06:41.871946,delivered,3959.02
10242,1436,2024-02-29 04:56:40.570435,shipped,6018.51
10243,3413,2023-12-25 10:14:50.314854,cancelled,6786.06
10244,5623,2024-01-28 21:02:39.522031,shipped,468.64
10245,4922,2023-11-05 14:42:24.441517,cancelled,4776.86
10246,9360,2024-06-21 13:42:07.302727,shipped,3284.52
10247,9487,2024-04-28 16:31:52.679223,shipped,7804.52
10248,6949,2024-05-25 13:42:09.041051,cancelled,3496.24
10249,4301,2024-03-10 16:36:00.941119,confirmed,2280.85
10250,8690,2024-09-11 11:06:43.665044,pending,5800.11
10251,207,2024-06-18 05:34:00.029998,pending,2214.63
10252,5936,2024-09-26 20:12:52.396348,delivered,2808.21
10253,6100,2023-12-13 03:52:25.883929,confirmed,2431.83
10254,5097,2024-10-02 11:25:44.234862,shipped,6569.65
10255,2272,2024-02-19 11:14:59.871128,shipped,6087.58
10256,5411,2024-01-30 06:33:14.683769,pending,1383.68
10257,2714,2024-06-18 12:33:36.722811,shipped,4464.62
10258,9147,2024-07-20 10:42:20.556981,shipped,5358.6
10259,1950,2024-05-26 08:42:30.472816,delivered,3597.9
10260,3986,2024-03-27 08:35:14.821834,shipped,7121.25
10261,804,2024-02-02 02:24:34.394136,cancelled,3881.7
10262,128,2024-07-13 02:59:20.705014,cancelled,569.35
10263,464,2023-11-14 11:58:11.455634,confirmed,0
10264,9116,2024-08-20 22:55:31.812602,pending,416.76
10265,2817,2024-02-19 11:38:33.446603,delivered,4022.01
10266,4510,2024-03-15 18:09:55.710344,cancelled,3630.15
10267,3291,2023-10-15 02:50:00.053655,delivered,2675.74
10268,6474,2024-09-27 15:40:59.904660,shipped,3971.24
10269,4768,2023-12-09 06:55:17.723355,confirmed,60.3
10270,9881,2023-10-22 09:55:44.640601,shipped,3056.67
10271,4560,2024-05-19 06:48:19.359551,cancelled,3531.62
10272,1665,2023-11-16 15:33:04.888505,shipped,5015.59
10273,2164,2024-01-09 20:26:14.524686,cancelled,14648.82
10274,658,2024-08-12 18:02:16.242152,pending,11144.12
10275,9453,2024-05-29 05:16:46.412242,pending,5518.4
10276,9748,2024-06-08 05:33:03.974137,confirmed,1016.1
10277,7934,2024-05-21 00:39:27.823059,shipped,0
10278,3228,2024-06-08 06:56:53.996253,pending,3219.13
10279,4315,2024-07-20 21:11:34.472458,confirmed,535.97
10280,7512,2024-06-13 07:49:03.963608,delivered,12574.65
10281,6364,2024-04-08 11:07:34.398821,cancelled,794.27
10282,3691,2024-07-03 18:59:51.306842,cancelled,3248.59
10283,659,2024-04-10 18:21:42.976389,confirmed,2808.4
10284,8611,2024-01-12 04:31:24.319092,delivered,2998.6
10285,599,2024-03-10 03:38:17.199966,pending,8357.26
10286,9526,2023-11-21 10:13:43.878005,pending,0
10287,2478,2024-09-08 16:59:28.193805,pending,3811.84
10288,9857,2024-01-18 05:32:22.971887,pending,4914.59
10289,5131,2024-03-03 13:13:46.733195,cancelled,1107.33
10290,7582,2024-07-29 15:23:38.137260,pending,373.36
10291,7953,2024-04-14 04:31:39.377345,pending,8403.48
10292,3363,2024-09-25 05:55:09.838137,delivered,7446.58
10293,7298,2024-01-24 17:05:47.551225,shipped,0
10294,4867,2024-05-09 21:42:17.896596,cancelled,12161.61
10295,405,2024-03-10 17:18:30.180070,delivered,3219.69
10296,5765,2023-12-24 01:26:04.836225,pending,0
10297,6903,2024-05-04 02:51:51.455017,shipped,3936.13
10298,8985,2024-02-18 15:26:07.840931,shipped,2150.36
10299,1951,2024-05-14 01:45:46.036715,cancelled,4430.55
10300,1543,2024-08-21 08:36:55.269958,delivered,4114.02
10301,8521,2024-08-14 17:21:40.407958,delivered,240.42
10302,3188,2024-10-07 09:40:18.399945,confirmed,1817.6
10303,8827,2024-08-14 23:56:56.527161,confirmed,1131.83
10304,7945,2024-08-06 07:31:07.636485,pending,12871.94
10305,4752,2023-10-30 15:05:19.881640,shipped,904.35
10306,737,2024-08-12 01:19:39.219039,shipped,3732.17
10307,2238,2023-12-11 00:02:11.254044,confirmed,5181.69
10308,1738,2023-12-01 11:48:40.340391,cancelled,0
10309,4003,2024-05-28 05:02:00.155412,shipped,4899.85
10310,7171,2024-07-04 09:33:25.053015,delivered,4131.73
10311,3453,2024-07-02 13:56:37.112154,delivered,6447.19
10312,6146,2024-02-24 03:26:45.624000,shipped,1300.88
10313,191,2023-10-20 15:53:06.012170,delivered,3330.76
10314,1099,2024-09-13 16:23:03.578766,confirmed,3587.04
10315,2024,2024-04-21 12:09:16.721614,confirmed,5918.05
10316,376,2023-11-16 05:09:22.053749,cancelled,10812.92
10317,8771,2024-09-27 13:37:27.379028,shipped,534.38
10318,8171,2024-08-14 20:49:35.953626,shipped,14617.5
10319,9197,2024-07-18 06:28:58.041951,shipped,6163.17
10320,211,2023-12-20 11:35:41.332104,confirmed,6387.9
10321,7085,2024-01-28 22:35:26.493109,shipped,535.7
10322,8710,2024-05-14 05:31:12.592192,delivered,6939.69
10323,7006,2024-07-31 11:10:18.078907,confirmed,4892.4
10324,6062,2024-03-26 04:10:17.042483,cancelled,0
10325,7516,2024-02-25 05:26:34.040641,pending,2642.43
10326,9039,2024-01-19 08:58:19.767521,cancelled,2565.76
10327,7953,2024-02-22 18:15:41.087691,shipped,6968.14
10328,5928,2023-10-15 05:26:23.473113,pending,3700.16
10329,6820,2023-12-16 12:54:28.960965,cancelled,2342.21
10330,7203,2023-11-16 19:13:55.217833,cancelled,8869.49
10331,6602,2024-07-23 15:56:05.877676,confirmed,2468.97
10332,9502,2024-03-18 02:04:15.044791,shipped,6758.76
10333,6158,2024-09-17 21:04:47.066798,cancelled,2807.48
10334,3612,2024-07-01 10:50:47.146202,delivered,1153.86
10335,1927,2023-11-28 00:15:00.009557,pending,6870.93
10336,5333,2024-01-16 04:25:05.718800,delivered,0
10337,5865,2024-07-29 09:59:50.339715,delivered,8990.34
10338,7821,2024-02-24 00:10:07.768621,delivered,3015.7
10339,1656,2024-09-14 12:32:19.051777,confirmed,0
10340,4088,2024-04-30 19:46:25.137392,confirmed,3274.81
10341,4453,2024-05-05 01:16:11.433411,shipped,4008.39
10342,6250,2024-05-13 05:18:03.148417,pending,951.35
10343,6688,2024-06-11 18:03:33.759827,delivered,4241.04
10344,7751,2024-08-15 14:28:07.464429,pending,4225.86
10345,7947,2024-01-13 04:24:50.698441,pending,0
10346,6622,2024-09-15 16:52:26.912753,confirmed,8217.46
10347,6281,2024-08-17 13:33:16.111131,delivered,5893.53
10348,2506,2024-05-30 03:49:39.378137,pending,3318.97
10349,7451,2024-03-17 21:57:22.710463,confirmed,0
10350,1032,2024-05-27 06:00:18.477193,pending,1584.84
10351,7845,2024-10-04 06:19:36.930426,cancelled,0
10352,7584,2023-11-02 03:56:10.153727,pending,6244.4
10353,4462,2024-09-27 19:01:37.999209,confirmed,10094.24
10354,8077,2024-07-22 11:42:17.438580,delivered,3455.46
10355,4116,2024-03-27 03:25:43.843514,confirmed,10699.52
10356,8543,2024-04-18 00:54:44.847851,shipped,4523.04
10357,6187,2024-08-26 23:33:55.268412,cancelled,4413.79
10358,9965,2023-11-10 08:42:59.497933,delivered,1049.22
10359,2209,2024-04-24 01:55:31.915174,delivered,11667.76
10360,6380,2023-10-29 17:15:09.300040,confirmed,4087.9
10361,4717,2024-06-16 14:02:07.352429,delivered,342.4
10362,5985,2023-10-09 23:32:48.656899,pending,0
10363,6602,2024-05-25 22:05:14.310483,confirmed,0
10364,3787,2024-01-29 04:23:43.151042,pending,3473.28
10365,3407,2024-06-24 22:59:19.344103,cancelled,14996.58
10366,9511,2024-03-02 11:40:49.621734,cancelled,1259.15
10367,1872,2024-03-24 13:14:03.888258,delivered,5101.66
10368,1149,2023-12-20 18:07:25.235183,delivered,12077.62
10369,9505,2024-02-29 21:00:28.281808,confirmed,2716.12
10370,1010,2024-04-17 16:46:59.389991,pending,4220.12
10371,3495,2023-10-12 04:23:11.441797,pending,2597.8
10372,3921,2024-03-08 06:00:22.738599,cancelled,4560.75
10373,9946,2024-03-15 10:31:03.170333,pending,15150.98
10374,9123,2024-03-17 00:19:31.317477,confirmed,5652.32
10375,7326,2024-02-14 18:00:59.364881,pending,4158.74
10376,9345,2023-10-16 04:36:16.354956,pending,2702.84
10377,6099,2024-01-30 10:08:14.499142,delivered,7914.23
10378,7559,2024-05-10 05:54:18.443462,confirmed,0
10379,185,2024-01-27 06:13:59.369336,cancelled,4642.93
10380,9158,2024-01-22 16:28:47.816800,pending,3356.52
10381,7586,2024-05-06 09:31:34.598688,shipped,1187.4
10382,3084,2024-08-07 12:09:59.706836,shipped,431.79
10383,1553,2024-02-24 14:32:10.558887,confirmed,1110.19
10384,1183,2023-11-14 09:51:14.118189,cancelled,4172.17
10385,7883,2024-02-15 22:20:14.006940,shipped,1518.56
10386,5893,2024-02-27 15:39:58.179772,cancelled,0
10387,2737,2024-06-01 09:54:14.162755,pending,3700.34
10388,5232,2023-12-10 17:19:04.113727,pending,1984.74
10389,6418,2024-09-08 02:12:18.702327,cancelled,2885.53
10390,5954,2024-05-18 14:47:47.989613,cancelled,0
10391,5190,2024-05-13 23:21:35.131533,cancelled,3051.94
10392,5412,2024-02-14 02:07:49.994783,delivered,7718.5
10393,9700,2024-04-21 01:06:17.352508,confirmed,0
10394,4942,2024-04-01 14:49:28.692019,confirmed,3679.6
10395,9725,2024-02-02 10:01:19.409991,delivered,8855.53
10396,7168,2024-02-18 09:18:39.158846,cancelled,2746.21
10397,6431,2024-01-03 20:37:25.681162,cancelled,4276.89
10398,3152,2024-05-16 17:52:09.292908,delivered,406.77
10399,2379,2023-10-31 08:32:32.913953,confirmed,2741.56
10400,9328,2024-03-29 02:03:29.679003,pending,10021.17
10401,8717,2024-02-13 12:56:22.549292,delivered,5038.83
10402,8615,2024-03-19 15:23:57.808120,delivered,8846.18
10403,3209,2024-03-27 07:25:39.137316,pending,2514.48
10404,1888,2024-01-27 06:19:54.929406,confirmed,388.62
10405,501,2024-01-11 00:10:22.721992,delivered,4445.5
10406,6079,2024-04-14 16:03:17.551285,cancelled,1322.34
10407,2654,2023-12-06 18:03:18.646943,cancelled,1293.17
10408,1764,2024-01-06 23:49:14.332529,shipped,7082.28
10409,8304,2024-07-07 00:25:08.822645,pending,11432.62
10410,225,2023-12-16 22:14:58.701287,pending,1082.44
10411,5839,2024-06-14 03:15:56.805741,delivered,7158.34
10412,7357,2024-02-03 02:13:22.506721,confirmed,2764.11
10413,9623,2024-10-06 03:26:45.860847,confirmed,2643.4
10414,4689,2024-04-26 00:20:23.134232,confirmed,5171.5
10415,7010,2024-09-01 01:41:43.524472,confirmed,3542.33
10416,6628,2024-08-15 01:29:18.075399,pending,3848.27
10417,1212,2023-10-22 21:17:05.601129,delivered,4772.01
10418,8299,2024-05-12 09:43:42.457597,pending,11179.56
10419,2030,2024-08-18 07:47:42.611979,pending,2298.41
10420,4315,2024-01-04 10:39:52.844578,shipped,4302.47
10421,8419,2024-03-15 08:36:16.672916,delivered,7270.93
10422,3058,2024-07-19 06:10:09.306139,confirmed,1647.05
10423,596,2023-11-08 04:45:22.930637,delivered,443.36
10424,5773,2024-03-09 15:02:52.183250,shipped,2491.16
10425,1102,2024-05-22 14:06:16.352701,cancelled,3642.44
10426,8952,2024-03-09 10:49:12.769444,delivered,1108.99
10427,4170,2023-11-08 13:53:09.905660,confirmed,5410.53
10428,9236,2024-08-22 20:59:32.200917,pending,548.07
10429,535,2024-07-18 12:53:48.577734,confirmed,619.12
10430,4008,2024-03-06 07:18:24.837045,shipped,14761.6
10431,6324,2023-11-15 01:45:45.208867,cancelled,8544.96
10432,7895,2024-06-11 01:25:14.431424,confirmed,776.52
10433,9016,2024-03-21 12:16:01.797288,pending,4788.48
10434,6771,2024-09-11 03:04:49.888898,pending,0
10435,5087,2024-09-04 03:37:54.156263,delivered,7842.27
10436,447,2024-07-20 06:18:39.057814,cancelled,1208.38
10437,6238,2024-09-23 15:05:56.901592,cancelled,1958.72
10438,1864,2023-12-11 01:20:31.112612,confirmed,810.85
10439,912,2024-02-01 03:46:35.804892,shipped,2139.24
10440,5691,2024-02-05 21:51:20.615989,shipped,3071.79
10441,877,2024-06-03 10:49:02.515452,cancelled,683.02
10442,951,2024-08-28 18:21:58.071625,confirmed,7038.83
10443,9725,2023-11-15 17:21:02.921105,cancelled,299.25
10444,5523,2024-05-26 14:21:16.456977,shipped,2065.4
10445,2004,2024-08-11 10:34:41.148039,cancelled,5144.54
10446,8952,2024-05-05 17:50:37.203546,shipped,6038.12
10447,7275,2024-09-10 07:58:07.629550,delivered,7611.63
10448,8622,2024-01-18 01:04:59.350138,delivered,5239.18
10449,1571,2024-04-14 16:40:22.508503,pending,3321.08
10450,5648,2024-03-09 15:20:56.230200,delivered,938.7
10451,9222,2024-02-26 03:53:14.318426,confirmed,3117.04
10452,7917,2024-08-05 02:21:24.721545,cancelled,3929.4
10453,8522,2024-01-06 15:09:08.990118,cancelled,827.83
10454,5686,2023-12-22 21:45:40.409319,pending,3248.44
10455,9528,2024-03-23 01:02:24.774588,pending,9521.01
10456,5386,2023-11-09 19:54:57.756695,shipped,4420.02
10457,5756,2024-03-09 14:28:20.597972,pending,6648.95
10458,7627,2024-06-04 22:05:19.261123,delivered,1859.85
10459,4407,2024-01-24 06:30:42.130504,cancelled,4429.9
10460,7978,2024-02-25 03:40:57.710615,delivered,582.48
10461,2149,2024-06-05 02:11:16.959991,cancelled,3178.65
10462,8417,2024-09-25 05:22:36.944962,shipped,942.45
10463,9053,2024-04-04 07:10:45.940515,cancelled,7567.96
10464,8332,2024-10-03 19:09:12.898131,confirmed,1881.4
10465,6336,2024-07-27 16:37:50.998645,delivered,2240.76
10466,4519,2023-12-09 06:58:37.951072,delivered,3801.96
10467,694,2024-03-21 10:44:42.687132,cancelled,1624.77
10468,7783,2024-09-28 15:35:44.877661,delivered,3310.98
10469,5086,2024-01-29 10:38:11.744887,shipped,1184.5
10470,9284,2023-12-20 15:29:15.571333,delivered,1371.66
10471,995,2023-10-18 14:34:26.062301,shipped,1795.95
10472,4991,2024-04-21 11:10:08.386313,delivered,0
10473,130,2024-09-27 02:57:31.280022,delivered,3131.35
10474,8664,2024-07-20 14:14:10.482761,confirmed,6321.8
10475,1952,2024-01-11 19:09:59.450857,cancelled,594.13
10476,6889,2023-10-19 20:19:47.538289,shipped,4538.88
10477,1056,2023-12-23 03:56:07.057012,cancelled,3243.87
10478,8593,2024-05-02 04:26:22.380920,pending,9814.79
10479,8373,2024-09-15 22:25:38.584234,cancelled,3958.39
10480,5719,2024-03-18 07:46:50.098356,pending,3707.55
10481,4224,2024-06-05 15:02:16.980723,cancelled,5241.44
10482,6338,2024-02-09 22:15:31.436945,cancelled,7574.87
10483,9284,2024-06-07 06:28:08.491021,shipped,8829.19
10484,7089,2024-08-04 13:22:09.122152,pending,4011.12
10485,6900,2024-04-03 22:30:23.256748,pending,334.42
10486,1998,2023-11-10 19:02:45.688391,delivered,330.8
10487,5698,2024-05-19 08:58:21.517220,cancelled,210.7
10488,4013,2023-11-10 16:55:31.342896,cancelled,3456.69
10489,3710,2024-09-28 01:39:15.910309,cancelled,8557.57
10490,367,2024-03-07 06:09:29.758641,pending,0
10491,411,2024-04-03 17:57:22.719055,pending,3633.72
10492,6878,2024-02-14 21:51:01.436414,cancelled,4651.95
10493,8137,2024-02-10 14:19:15.295770,cancelled,2685.99
10494,358,2024-06-23 10:38:00.465693,shipped,449.81
10495,1045,2023-12-17 10:12:21.431817,delivered,1687.73
10496,846,2024-08-11 06:50:24.934055,shipped,0
10497,9258,2024-05-03 06:47:23.216247,pending,3402.36
10498,8693,2023-11-30 18:59:45.302017,confirmed,8555.67
10499,1301,2023-11-06 18:43:05.884386,delivered,3494.32
10500,1612,2024-09-06 03:00:05.424605,confirmed,5058.52
10501,7782,2024-03-13 02:09:00.769010,shipped,0
10502,6690,2023-12-27 11:23:31.287282,cancelled,5187.2
10503,7797,2024-04-19 00:24:41.930982,confirmed,4303.25
10504,2679,2024-02-12 21:47:55.166417,shipped,401.6
10505,6568,2023-10-16 11:18:02.074962,pending,10591.28
10506,2796,2024-07-29 06:58:37.658891,confirmed,1905.92
10507,1577,2024-01-02 17:59:32.668810,delivered,3793.69
10508,9444,2023-10-27 08:33:31.932856,confirmed,1906.5
10509,7235,2023-12-17 12:35:01.735284,shipped,2425.89
10510,4336,2024-02-06 04:37:19.611542,cancelled,6462.57
10511,1008,2024-01-07 00:32:01.491459,confirmed,1883.15
10512,4329,2023-12-10 20:56:58.074413,delivered,4764.37
10513,4891,2024-09-01 06:09:14.516893,pending,6724.18
10514,840,2024-07-24 01:54:43.195066,pending,1588.74
10515,705,2023-11-03 02:51:47.121789,confirmed,510.28
10516,9622,2024-02-11 23:53:14.401048,cancelled,3235.11
10517,1767,2024-02-20 03:13:50.521107,pending,1235.17
10518,4692,2024-10-07 19:59:30.039832,cancelled,6479.8
10519,3889,2023-12-25 04:38:49.546668,confirmed,1867.83
10520,6645,2024-10-02 04:33:50.551570,pending,6695.19
10521,8907,2023-12-01 05:23:17.537124,pending,4512.09
10522,7685,2024-04-22 19:34:01.681153,pending,0
10523,1796,2024-02-27 09:55:38.397044,confirmed,1105.76
10524,7392,2024-05-01 22:56:37.201896,shipped,3369.8
10525,5531,2024-04-09 08:01:18.173988,delivered,4026.86
10526,9004,2024-05-22 10:11:19.991147,shipped,2994.32
10527,5159,2024-06-11 16:29:20.256702,confirmed,2522.4
10528,7372,2024-02-25 22:59:17.403521,delivered,1766.55
10529,3044,2024-08-18 06:20:17.775579,confirmed,8847.4
10530,6370,2024-08-22 08:35:04.253685,cancelled,5791.32
10531,9645,2023-10-10 12:40:58.611914,delivered,6982.17
10532,1297,2023-12-02 08:34:11.957037,confirmed,7642.54
10533,4739,2024-08-01 20:21:18.995396,shipped,3883.34
10534,7096,2024-04-11 15:03:25.517379,confirmed,0
10535,8737,2024-04-04 09:14:20.421890,shipped,2061.36
10536,7456,2024-09-08 14:11:38.340925,confirmed,7603.37
10537,1646,2024-09-06 02:42:27.036589,delivered,10942.51
10538,5498,2023-12-05 07:28:42.624018,confirmed,4945.1
10539,9586,2024-04-22 21:55:18.103296,cancelled,5669.2
10540,8829,2024-09-08 11:33:30.933945,confirmed,3285.48
10541,86,2024-01-02 02:00:52.924679,cancelled,889.34
10542,7941,2024-01-03 21:23:19.770516,pending,2425.93
10543,7808,2024-01-30 05:50:42.234015,shipped,284.29
10544,7893,2024-07-31 23:13:53.520781,shipped,0
10545,264,2023-11-04 14:26:31.236070,delivered,6652.17
10546,6122,2024-03-04 10:02:24.584898,pending,5057.99
10547,2224,2023-12-15 07:41:17.784562,delivered,1997.25
10548,2384,2024-07-03 05:13:11.125604,confirmed,0
10549,4086,2024-01-05 03:31:09.784097,delivered,5311.41
10550,4695,2024-03-09 03:53:30.858109,confirmed,9312.94
10551,6802,2024-03-20 11:50:22.029461,confirmed,6738.4
10552,7630,2024-05-16 03:01:31.650799,cancelled,0
10553,5978,2024-01-01 12:36:08.681865,shipped,1524.34
10554,597,2024-03-10 00:24:53.464165,shipped,2427.17
10555,3342,2023-10-27 11:46:53.789996,pending,3563.25
10556,6689,2024-06-17 10:54:59.192542,delivered,5214.57
10557,9357,2024-02-02 08:17:04.018162,cancelled,5931.46
10558,7139,2024-02-17 18:59:16.743525,cancelled,7225.45
10559,1374,2023-11-19 17:38:51.425047,confirmed,2484.99
10560,1239,2024-04-26 06:35:07.398526,delivered,2096.36
10561,7948,2023-12-14 13:08:41.091183,shipped,4370.61
10562,6902,2024-08-17 10:36:27.008112,pending,0
10563,9447,2024-06-11 13:42:38.223692,delivered,983.56
10564,5294,2024-07-05 22:44:30.954845,cancelled,0
10565,728,2023-11-02 09:44:43.885041,pending,0
10566,6697,2024-02-26 09:02:23.756721,confirmed,810.55
10567,5531,2024-04-07 13:02:58.856899,delivered,1053.55
10568,2074,2024-05-03 11:16:34.439867,shipped,675.78
