cart_item_id,cart_id,product_id,quantity
9545,1425,2171,4
9546,1994,882,1
9547,6036,2915,1
9548,1011,3000,4
9549,1082,9320,2
9550,1957,3318,2
9551,593,7911,3
9552,1067,3159,4
9553,9770,7530,4
9554,1120,1589,5
9555,3536,5679,3
9556,968,3397,2
9557,585,7070,2
9558,6011,3018,4
9559,1031,4152,2
9560,7202,8712,2
9561,9429,771,4
9562,4286,5122,4
9563,7609,7265,2
9564,4831,6649,1
9565,6808,3565,2
9566,2867,2017,1
9567,2281,6933,4
9568,6410,8608,4
9569,1741,560,4
9570,9700,8382,4
9571,2292,9380,1
9572,263,7434,4
9573,1017,3153,2
9574,7795,7650,5
9575,9065,4021,5
9576,5472,705,3
9577,8734,9454,3
9578,4382,4913,1
9579,8212,1212,2
9580,8363,1075,4
9581,9917,3671,3
9582,7821,8864,4
9583,2884,4922,5
9584,9021,307,4
9585,3358,3047,2
9586,6853,8837,1
9587,9200,1575,5
9588,1671,7163,3
9589,1809,9011,3
9590,4699,8012,2
9591,6008,2503,4
9592,2598,1519,3
9593,6445,2055,5
9594,7099,8604,2
9595,3181,1197,1
9596,6296,2352,3
9597,7833,6835,4
9598,8258,7130,4
9599,9114,9430,4
9600,4958,1640,1
9601,118,4139,3
9602,5843,9297,1
9603,2095,2183,4
9604,2044,8724,5
9605,1343,7809,3
9606,3946,7092,5
9607,6829,8008,3
9608,7331,7316,3
9609,8925,1382,2
9610,2359,6777,5
9611,4571,6442,2
9612,6068,6458,4
9613,7662,3285,1
9614,2847,467,2
9615,6035,9168,3
9616,602,2313,4
9617,1688,8432,2
9618,4971,3990,3
9619,9803,789,5
9620,4356,7214,2
9621,9434,9270,1
9622,9504,9297,1
9623,7712,72,3
9624,3671,8762,3
9625,1643,8956,4
9626,2802,3973,1
9627,5849,372,2
9628,8280,6378,3
9629,2439,8603,1
9630,3909,6177,2
9631,205,8049,1
9632,897,790,3
9633,7009,6587,3
9634,6609,9949,5
9635,4557,4974,3
9636,2396,9496,3
9637,1548,3463,3
9638,426,9329,1
9639,2413,3670,1
9640,4360,1515,5
9641,8734,9153,3
9642,8451,9738,1
9643,3556,1610,1
9644,404,6793,4
9645,329,108,4
9646,7752,7690,4
9647,9897,3128,4
9648,2104,9960,2
9649,9379,2254,4
9650,8112,533,5
9651,3239,318,1
9652,7681,7590,1
9653,9577,5413,1
9654,5519,7263,1
9655,2623,7683,4
9656,2471,8390,4
9657,2917,4322,5
9658,7621,2128,5
9659,8988,1755,2
9660,7662,896,1
9661,6161,7516,3
9662,7172,6573,4
9663,8685,6532,5
9664,7171,1682,5
9665,4629,4085,3
9666,438,1441,2
9667,5813,5834,5
9668,1044,8902,2
9669,7262,5242,3
9670,2833,9085,4
9671,7805,5908,4
9672,4542,2614,5
9673,9275,4144,1
9674,3283,2063,1
9675,6328,811,4
9676,4631,2370,3
9677,7666,9135,3
9678,7752,5921,1
9679,1639,4882,4
9680,1657,7399,2
9681,4455,9805,2
9682,5461,4118,3
9683,7289,3044,1
9684,1453,7929,3
9685,853,1699,2
9686,2768,2680,1
9687,9511,6409,4
9688,2983,2980,5
9689,3457,9619,1
9690,2144,7517,4
9691,898,9128,3
9692,3107,1009,5
9693,8307,9771,4
9694,638,5098,4
9695,5582,8879,2
9696,7001,4502,5
9697,5748,3166,3
9698,869,6004,1
9699,2829,7820,2
9700,3519,3614,1
9701,3678,4047,2
9702,6220,1320,4
9703,1542,6237,5
9704,3385,7998,4
9705,4917,5906,1
9706,9438,3226,3
9707,6637,1446,5
9708,3741,5260,1
9709,7818,5541,5
9710,1147,2891,3
9711,5116,4468,5
9712,2429,6936,5
9713,1521,7132,3
9714,575,3558,2
9715,6653,5872,2
9716,2604,123,2
9717,6145,3686,5
9718,5480,8885,2
9719,7994,4175,3
9720,3885,2380,1
9721,6375,9251,3
9722,1891,5144,4
9723,7454,5398,4
9724,3053,5093,4
9725,4639,3388,4
9726,7105,2620,1
9727,8073,4686,1
9728,2781,7510,3
9729,5480,8730,3
9730,4053,4036,4
9731,8196,4943,4
9732,5451,4313,3
9733,4006,7813,2
9734,7975,600,3
9735,9773,111,3
9736,7809,3179,5
9737,8713,2927,4
9738,6302,9520,3
9739,9500,3574,4
9740,6527,3469,3
9741,6923,8765,1
9742,2710,6965,3
9743,4128,4186,4
9744,2801,8811,2
9745,9596,8027,3
9746,5180,380,4
9747,4874,6261,1
9748,3142,7004,3
9749,3286,1199,3
9750,7164,6651,1
9751,8817,2069,5
9752,8536,6997,3
9753,7772,6857,1
9754,9590,2436,3
9755,7624,7906,4
9756,6711,3340,2
9757,9032,723,3
9758,8139,3298,5
9759,2190,720,1
9760,9972,7382,3
9761,8019,3655,1
9762,4092,1930,4
9763,9413,1482,5
9764,2710,2634,3
9765,5965,7494,1
9766,9607,2498,5
9767,3055,8450,1
9768,8966,3174,1
9769,2422,4557,3
9770,1502,1381,2
9771,3253,7083,5
9772,6122,7947,2
9773,7921,1680,4
9774,2496,6853,4
9775,1335,7395,5
9776,2270,1904,5
9777,9596,569,4
9778,1720,7527,4
9779,3531,5000,5
9780,9057,6775,4
9781,3934,1537,5
9782,5179,8951,1
9783,6193,2840,4
9784,8734,2706,3
9785,9727,404,5
9786,6497,7998,2
9787,316,2305,3
9788,7599,6895,4
9789,3986,9635,5
9790,9421,681,3
9791,3848,8131,5
9792,4916,201,4
9793,23,9397,5
9794,791,9095,1
9795,3739,8503,3
9796,8415,4896,1
9797,5679,8149,2
9798,8136,1548,2
9799,8231,6349,2
9800,2155,5599,5
9801,5612,537,2
9802,4566,1684,1
9803,3280,5314,1
9804,8408,8045,2
9805,7684,5732,2
9806,5876,4910,4
9807,1425,6331,3
9808,2807,7920,1
9809,3902,8755,1
9810,2295,5259,4
9811,1239,4599,1
9812,4838,7366,3
9813,6324,7525,1
9814,3023,8185,3
9815,5329,2606,4
9816,9513,8646,1
9817,1617,974,1
9818,77,7245,2
9819,3430,8026,1
9820,2603,4014,2
9821,2194,5740,3
9822,106,7992,2
9823,6289,442,5
9824,5962,7847,2
9825,4391,2941,2
9826,6231,8696,1
9827,9580,2796,2
9828,2712,155,5
9829,1542,1921,3
9830,8313,470,2
9831,9568,8672,4
9832,8738,7513,4
9833,4753,788,2
9834,4049,8202,4
9835,3195,7221,4
9836,1107,7733,2
9837,277,1042,3
9838,4529,7975,1
9839,1702,9758,2
9840,2589,4500,3
9841,6770,7131,2
9842,5102,601,5
9843,7241,9485,3
9844,6036,3912,5
9845,634,7800,3
9846,5669,7019,1
9847,8753,7099,1
9848,5354,8562,2
9849,3976,1823,5
9850,5129,3151,5
9851,6900,5451,5
9852,6866,4359,4
9853,2174,6850,2
9854,7710,1895,1
9855,5083,4058,2
9856,6242,3246,1
9857,5124,285,3
9858,8863,7248,4
9859,4591,6414,5
9860,741,2976,5
9861,9536,8771,1
9862,1583,6126,1
9863,7948,3393,3
9864,9860,4963,3
9865,229,2453,2
9866,9451,2240,1
9867,5622,9348,5
9868,3014,7108,3
9869,7019,95,3
9870,4059,1714,2
9871,8698,1500,1
9872,7065,4008,5
9873,1547,6523,3
9874,3126,587,4
9875,9140,3602,1
9876,9173,537,5
9877,2196,5647,3
9878,5679,4111,1
9879,3635,8230,1
9880,1696,5700,5
9881,1012,5908,1
9882,4135,1369,2
9883,9812,6700,5
9884,8090,8159,5
9885,8465,8998,3
9886,6792,9722,5
9887,2590,4428,3
9888,3172,89,2
9889,1866,4178,5
9890,9208,1976,3
9891,3156,8217,2
9892,4191,4171,2
9893,2616,5865,1
9894,9744,6335,2
9895,6127,9903,3
9896,4685,4718,5
9897,4568,5585,3
9898,1088,2426,3
9899,5362,6626,3
9900,8137,646,4
9901,7728,5919,3
9902,3732,3285,1
9903,4918,4660,1
9904,1728,9190,4
9905,8971,1167,4
9906,4149,4076,1
9907,4278,6703,3
9908,3926,7712,3
9909,4079,7364,5
9910,3451,7084,4
9911,7615,3263,5
9912,8326,2627,3
9913,4591,337,5
9914,972,4029,5
9915,9647,8341,4
9916,975,4778,3
9917,3615,2778,2
9918,9222,5967,3
9919,8648,1173,4
9920,504,4074,3
9921,9543,3637,2
9922,2243,126,5
9923,4377,339,4
9924,6403,4890,3
9925,5444,3356,2
9926,7304,8411,3
9927,323,8177,3
9928,7184,4050,2
9929,9206,3086,2
9930,2996,4078,4
9931,6519,9959,4
9932,7518,8882,4
9933,5282,8161,3
9934,4988,5315,3
9935,3006,2251,4
9936,3945,8176,1
9937,7367,9987,3
9938,2407,9001,2
9939,8203,457,4
9940,4942,3398,2
9941,5730,2562,1
9942,8345,149,5
9943,3968,9346,4
9944,3708,9579,5
9945,3470,7448,4
9946,3382,6329,3
9947,1665,9754,5
9948,4553,8271,2
9949,2614,1156,4
9950,7532,4158,4
9951,6547,5995,5
9952,5274,4332,1
9953,2570,10,5
9954,5906,8405,4
9955,4368,6406,2
9956,7034,6613,1
9957,6938,1605,5
9958,2439,4541,2
9959,3018,4579,5
9960,3957,2534,3
9961,6486,2050,5
9962,371,7770,4
9963,5624,9430,4
9964,4577,8629,2
9965,1953,5247,4
9966,3669,3872,2
9967,5598,531,5
9968,46,8106,4
9969,7453,772,3
9970,2409,5553,1
9971,6897,2030,3
9972,5958,8287,2
9973,9436,3466,2
9974,9722,8701,5
9975,7849,5463,4
9976,8564,8415,4
9977,4763,8637,5
9978,9653,3407,4
9979,3850,5583,2
9980,5845,3047,3
9981,6634,9986,5
9982,4345,5974,3
9983,2205,6059,4
9984,6116,5480,3
9985,5910,735,2
9986,9704,5834,4
9987,53,2193,1
9988,829,1966,1
9989,7406,9923,2
9990,7035,6667,1
9991,6803,4118,3
9992,2373,9329,4
9993,2374,4378,3
9994,1935,7982,4
9995,1502,5671,5
9996,2277,5092,3
9997,4861,5922,2
9998,1889,6036,1
9999,8226,4260,1
10000,2091,1156,3
10001,975,5732,1
10002,6089,3895,1
10003,5422,5341,4
10004,5999,2206,5
10005,3515,7965,5
10006,3958,3547,2
10007,849,416,2
10008,1291,6483,2
10009,4845,8653,5
10010,5606,8865,1
10011,6490,7493,4
10012,8464,7286,4
10013,7479,2091,5
10014,6708,3992,4
10015,5730,8744,1
10016,7453,9923,2
10017,9905,9280,1
10018,8379,4121,2
10019,8131,3539,3
10020,8834,9507,1
10021,708,6197,3
10022,3377,5154,2
10023,5369,987,4
10024,5956,1411,1
10025,8256,5027,3
10026,2952,3901,2
10027,1233,4783,3
10028,2235,1489,3
10029,3084,905,4
10030,8152,5039,4
10031,7326,6709,2
10032,433,876,5
10033,9294,4225,4
10034,417,3615,2
10035,4273,4129,1
10036,2752,3970,2
10037,4177,463,2
10038,7108,4124,1
10039,6005,9923,1
10040,6507,4461,5
10041,8168,9800,5
10042,6481,2038,2
10043,1475,3523,2
10044,3253,8609,4
10045,3155,7493,1
10046,8016,9735,5
10047,1433,2418,1
10048,1259,4941,2
10049,8065,3486,5
10050,7479,9267,1
10051,7573,3482,3
10052,7521,7389,1
10053,3236,4017,3
10054,3274,506,3
10055,4543,8860,2
10056,1707,4112,3
10057,3407,4788,3
10058,5869,1128,3
10059,7477,3270,3
10060,6312,2707,3
10061,3561,3103,4
10062,7797,3270,1
10063,6735,7328,1
10064,329,6697,3
10065,2332,5111,2
10066,8417,2474,3
10067,64,3298,2
10068,6880,9502,1
10069,7701,8599,4
10070,278,1187,3
10071,1846,3887,1
10072,1100,4541,2
10073,5473,8792,3
10074,6318,5802,1
10075,7175,7757,3
10076,7960,7090,5
10077,5043,5636,5
10078,5624,1518,3
10079,2150,1311,3
10080,6506,8572,1
10081,6637,3863,1
10082,7698,7238,3
10083,3650,6470,3
10084,416,4329,2
10085,9309,8736,3
10086,6175,8404,1
10087,1492,5246,2
10088,43,4625,5
10089,3268,9897,2
10090,774,8620,5
10091,4653,9228,1
10092,2561,304,3
10093,5427,1799,1
10094,9718,3495,3
10095,6169,5286,4
10096,4346,4516,4
10097,3389,2722,3
10098,2350,7054,2
10099,9522,5022,3
10100,8077,3286,3
10101,4239,18,1
10102,3409,2059,1
10103,9800,2701,2
10104,2620,9529,1
10105,4584,9164,5
10106,2921,1884,5
10107,9994,2909,3
10108,8542,5589,2
10109,9182,5697,5
10110,5232,9405,5
10111,7131,6288,5
10112,1643,7625,1
10113,1413,1368,3
10114,4113,6720,5
10115,7178,7646,3
10116,6738,6078,4
10117,6167,7873,1
10118,7835,337,1
10119,9944,7137,5
10120,3027,7368,5
10121,1681,2601,5
10122,979,1342,2
10123,3006,5821,4
10124,6349,7272,5
10125,291,644,3
10126,8302,1862,2
10127,6935,2849,5
10128,917,8468,4
10129,1754,1466,4
10130,2748,7488,1
10131,6476,1581,5
10132,6557,1814,3
10133,3476,7989,3
10134,2786,6622,4
10135,8525,4195,3
10136,1753,9842,2
10137,7470,5121,4
10138,3694,4118,4
10139,3976,4445,5
10140,2148,4472,4
10141,4942,6894,1
10142,9285,9826,2
10143,1024,3446,2
10144,5761,7955,4
10145,858,7105,2
10146,4867,6310,3
10147,2783,6286,2
10148,1762,7068,5
10149,1348,9148,4
10150,7497,4333,4
10151,1025,1649,5
10152,7787,3587,1
10153,9041,8790,1
10154,4105,3401,5
10155,4169,6274,5
10156,6502,461,3
10157,3904,178,2
10158,1097,2091,3
10159,4000,7692,5
10160,6061,7601,4
10161,7508,4850,3
10162,6609,6310,1
10163,8045,7875,3
10164,8075,6683,1
10165,6030,6405,2
10166,7266,8244,2
10167,6251,3915,4
10168,3399,7927,2
10169,2298,2927,3
10170,6292,500,3
10171,5852,6623,5
10172,9810,7763,1
10173,4848,8453,5
10174,348,4529,5
10175,352,5838,3
10176,4403,2699,4
10177,3320,9985,5
10178,861,6036,1
10179,9835,9424,3
10180,697,6719,3
10181,753,6419,5
10182,8123,1243,4
10183,4152,3969,3
10184,4337,4068,2
10185,9260,9847,4
10186,4463,7663,3
10187,1201,5402,4
10188,4190,1607,1
10189,1932,3686,4
10190,1541,5214,4
10191,9979,4569,2
10192,8330,8379,5
10193,5050,2842,2
10194,5837,5522,2
10195,5937,6124,4
10196,9761,598,5
10197,3581,9053,1
10198,138,9782,5
10199,7314,5502,2
10200,4205,1472,2
10201,8629,6619,5
10202,6698,8756,2
10203,3894,7152,1
10204,3327,2262,5
10205,7510,3378,4
10206,6266,3366,3
10207,7630,6463,3
10208,5481,7455,2
10209,8659,8543,1
10210,3046,1310,5
10211,5607,7896,3
10212,6874,1155,3
10213,3215,1809,4
10214,5579,5695,4
10215,9537,3942,1
10216,5500,9266,3
10217,7643,8783,1
10218,313,1373,5
10219,594,5001,3
10220,980,2457,5
10221,5475,8993,5
10222,4822,8311,3
10223,585,6121,1
10224,9501,188,2
10225,7095,9251,5
10226,1968,9520,4
10227,3702,5491,3
10228,4162,6945,5
10229,9061,8337,1
10230,362,7303,1
10231,6834,6661,2
10232,3879,6506,2
10233,1131,7021,5
10234,3882,98,5
10235,1380,8543,1
10236,5453,482,3
10237,2626,4761,3
10238,4775,9367,5
10239,3959,2201,5
10240,4300,9238,5
10241,2989,5561,3
10242,4754,3751,1
10243,9550,9246,3
10244,9424,1351,1
10245,2487,788,3
10246,9980,9413,2
10247,7597,2455,4
10248,4242,7557,2
10249,7766,9381,2
10250,6480,7986,5
10251,2777,6315,2
10252,2928,5256,1
10253,9413,1547,2
10254,5301,8370,4
10255,2560,4526,3
10256,8592,6396,4
10257,6250,7612,4
10258,1322,1425,1
10259,7170,3137,2
10260,8712,7856,1
10261,5460,720,3
10262,6012,6195,1
10263,2665,2353,4
10264,5496,1839,3
10265,9418,5137,4
10266,5303,7522,4
10267,6981,7509,1
10268,5312,9031,3
10269,6101,3808,5
10270,6224,8661,5
10271,9132,6926,1
10272,3364,7783,4
10273,462,8011,1
10274,5453,4924,2
10275,376,9003,3
10276,174,9757,3
10277,352,6882,4
10278,2368,4288,4
10279,3141,5850,3
10280,7968,18,1
10281,2139,9039,2
10282,5762,8486,4
10283,4692,3922,4
10284,5202,4995,2
10285,7090,3,1
10286,1205,4113,2
10287,9190,1389,3
10288,9223,567,5
10289,9853,6620,2
10290,8671,6976,1
10291,6353,6149,3
10292,1574,452,1
10293,2359,5246,5
10294,5742,5583,2
10295,500,9332,4
10296,7124,7637,5
10297,2365,220,4
10298,3258,3978,5
10299,3638,3319,2
10300,1325,4344,5
10301,2805,5184,1
10302,9850,2953,4
10303,5891,3857,1
10304,6878,3770,3
10305,2986,7184,4
10306,2060,7029,1
10307,1635,8615,5
10308,5134,5062,1
10309,8264,2572,5
10310,2597,5477,3
10311,6116,5444,2
10312,4243,6466,1
10313,8333,4887,2
10314,274,3088,3
10315,4093,8586,4
10316,1602,3854,4
10317,2092,1361,1
10318,1157,1245,5
10319,9344,9305,5
10320,4208,4041,5
10321,4294,2208,5
10322,5894,6051,3
10323,9415,142,4
10324,6794,5272,1
10325,9138,5322,3
10326,2788,9647,3
10327,3271,6899,5
10328,1875,5392,4
10329,3239,7866,3
10330,9083,8881,4
10331,5026,3583,3
10332,8292,9248,1
10333,4145,3352,1
10334,8658,2242,1
10335,7740,8521,3
10336,2555,9953,2
10337,2003,3158,5
10338,3412,8883,1
10339,6337,1504,4
10340,8785,3035,5
10341,3771,9689,1
10342,4094,9564,5
10343,5037,1043,5
10344,9228,2799,5
10345,4819,1001,4
10346,8416,2831,5
10347,9597,9193,2
10348,8046,3480,3
10349,1829,4106,5
10350,237,3757,1
10351,176,9203,1
10352,4543,9202,2
10353,3467,1687,5
10354,5128,3747,3
10355,6812,6599,1
10356,6997,6344,1
10357,8776,1510,3
10358,6327,1303,1
10359,10,760,4
10360,9824,9163,1
10361,3729,7911,5
10362,4044,4285,3
10363,5631,7066,5
10364,446,2722,2
10365,1562,8362,5
10366,6272,6399,5
10367,2522,8289,2
10368,5707,5431,4
10369,7157,5086,1
10370,4487,2284,2
10371,6759,3005,2
10372,1695,8334,5
10373,8057,280,5
10374,785,4399,5
10375,5164,3205,3
10376,1266,3934,4
10377,240,1035,2
10378,1473,1567,4
10379,7636,2368,3
10380,318,8433,1
10381,1567,2739,5
10382,9320,3335,5
10383,5619,9465,5
10384,8653,9397,1
10385,1958,8183,1
10386,2151,5615,4
10387,1573,8768,1
10388,5642,4800,3
10389,8755,1668,4
10390,1607,6667,4
10391,6987,6741,4
10392,8596,9311,1
10393,7316,3491,4
10394,4756,9262,1
10395,444,3139,3
10396,1281,7133,1
10397,8385,6694,2
10398,6303,8777,2
10399,3993,5248,5
10400,9363,2524,2
10401,4484,1855,2
10402,4727,9449,1
10403,1515,5599,5
10404,4066,5738,4
10405,9937,7493,3
10406,3715,1654,1
10407,7872,3508,3
10408,9942,9134,5
10409,9078,3510,1
10410,1182,869,4
10411,8819,736,2
10412,4880,9362,4
10413,6125,9964,5
10414,9427,5190,3
10415,8732,4107,5
10416,1223,5177,3
10417,8027,3538,3
10418,2377,2953,1
10419,9274,5597,3
10420,501,7738,4
10421,4861,9794,5
10422,9639,7852,5
10423,4110,7186,4
10424,3520,8908,1
10425,5767,2729,3
10426,8919,1045,5
10427,3357,6725,1
10428,9419,6037,4
10429,2582,1200,1
10430,1050,8575,1
10431,1343,1001,1
10432,8310,1844,1
10433,7840,7643,3
10434,1927,8018,4
10435,7023,7446,5
10436,8493,4221,3
10437,993,824,3
10438,6666,8636,4
10439,5632,9935,1
10440,7130,4829,1
10441,1097,2423,4
10442,3882,185,4
10443,2953,1131,1
10444,5602,6011,3
10445,3429,7487,2
10446,6056,7766,1
10447,3937,8508,2
10448,9614,3748,4
10449,7243,5039,3
10450,617,5995,5
10451,1726,6305,3
10452,9216,2619,2
10453,3107,8223,4
10454,9210,8072,1
10455,5733,1530,4
10456,3324,4326,2
10457,5361,63,1
10458,1615,1107,2
10459,5797,3847,2
10460,9125,8347,4
10461,8724,3536,4
10462,1561,2672,3
10463,8291,928,1
10464,1796,2559,2
10465,2005,5461,2
10466,1231,1272,4
10467,5558,7704,5
10468,1804,2490,3
10469,6147,8111,1
10470,8135,40,1
10471,4845,3912,5
10472,8333,5385,4
10473,9749,440,5
10474,9840,6740,1
10475,4732,2053,3
10476,8574,1889,1
10477,7994,1776,1
10478,7247,7435,2
10479,2162,9561,3
10480,3373,1140,2
10481,6504,3619,3
10482,9977,9490,5
10483,362,48,4
10484,2828,8187,4
10485,2818,5994,4
10486,651,8281,2
10487,1934,8432,3
10488,8402,8159,1
10489,1861,8146,5
10490,9640,130,5
10491,8310,4581,4
10492,9146,7265,4
10493,4904,9081,1
10494,2832,9924,4
10495,2806,2996,2
10496,2966,5641,3
10497,9429,7518,4
10498,8189,5311,4
10499,6109,2729,3
10500,8083,6654,4
10501,9966,938,3
10502,1996,651,5
10503,6108,1913,4
10504,9692,2685,4
10505,7343,4751,3
10506,4231,1102,3
10507,7166,6044,1
10508,9598,7473,2
10509,3927,3665,3
10510,1352,8141,3
10511,4472,1557,4
10512,7722,2916,5
10513,1399,4611,1
10514,9372,8084,2
10515,362,9369,3
10516,4152,601,4
10517,5131,5076,3
10518,6546,7810,4
10519,5079,5621,3
10520,7227,3984,2
10521,4111,9824,5
10522,8650,2739,2
10523,901,6268,1
10524,7282,181,3
10525,3759,5969,1
10526,8100,9773,5
10527,2930,1085,2
10528,2313,1442,3
10529,9552,6868,3
10530,4026,8445,1
10531,146,2789,5
10532,2879,5350,4
10533,3370,5201,5
10534,387,8286,5
10535,3385,7154,2
10536,4820,3553,2
10537,7041,6464,3
10538,3819,8392,1
10539,6015,864,2
10540,3497,5998,3
10541,7091,9360,5
10542,3870,1820,1
10543,253,5341,1
10544,3098,9568,3
10545,4663,2169,5
10546,1403,5926,4
10547,9771,3473,4
10548,4633,9678,5
10549,3627,9677,5
10550,4047,9457,5
10551,97,2965,4
10552,8875,5954,4
10553,5272,931,4
10554,1658,1367,4
10555,4248,2302,2
10556,7741,9119,1
10557,1681,6810,3
10558,4236,3400,4
10559,2653,9175,2
10560,9911,3244,3
10561,4631,5678,2
10562,6296,6294,5
10563,8686,7398,4
10564,5657,1060,1
10565,5491,3453,1
10566,7512,6965,1
10567,870,6810,2
10568,8715,6952,5
10569,1014,7203,2
10570,2160,8971,4
10571,2075,586,3
10572,7390,8473,3
10573,2619,3432,3
10574,1323,1693,2
10575,3592,7973,4
10576,4269,1076,3
10577,5469,6069,4
10578,6943,4181,2
10579,1605,1871,3
10580,320,3962,5
10581,5444,8203,1
10582,5513,7035,4
10583,4051,2924,5
10584,443,9221,5
10585,2504,928,1
10586,7965,5368,2
10587,8446,9905,4
10588,8793,1458,2
10589,5215,6518,4
10590,143,2653,2
10591,7088,9567,3
10592,2741,1551,1
10593,2814,2925,2
10594,4015,6094,1
10595,4573,889,5
10596,4496,908,5
10597,7984,2037,4
10598,8280,8495,2
10599,7242,8116,5
10600,1501,3001,4
10601,5183,6611,1
10602,8565,1856,5
10603,3514,355,4
10604,6316,3375,5
10605,896,2197,4
10606,2868,6881,4
10607,6583,5767,1
10608,476,7386,5
10609,2491,96,2
10610,4250,3694,3
10611,7157,7518,3
10612,2715,5988,5
10613,9586,3510,3
10614,8443,2378,2
10615,3584,6918,1
10616,5423,9506,5
10617,6945,8908,1
10618,6031,1583,5
10619,1453,1792,5
10620,9327,3745,1
10621,9669,5037,2
10622,7702,2918,2
10623,484,3026,1
10624,37,8163,2
10625,6117,3057,1
10626,1928,2105,1
10627,5873,9976,3
10628,2003,5416,5
10629,1166,7429,3
10630,7590,3281,2
10631,291,2415,2
10632,2437,8652,3
10633,5266,2355,4
10634,4361,5849,2
10635,4480,3490,2
10636,8846,6528,5
10637,4812,6949,3
10638,1415,7521,4
10639,249,5496,4
10640,2335,9973,1
10641,4519,6029,3
10642,2520,9135,2
10643,3531,7300,2
10644,2892,3720,5
10645,6854,8742,5
10646,1801,3226,2
10647,1409,2875,2
10648,7398,6891,2
10649,9670,5105,1
10650,8041,9028,1
10651,418,5120,3
10652,4751,9247,1
10653,3332,4913,5
10654,7028,9990,2
10655,550,441,4
10656,8613,6666,1
10657,2141,204,5
10658,9261,3530,5
10659,1157,7045,5
10660,1058,2296,2
10661,6834,5383,1
10662,1599,8595,5
10663,1292,3260,3
10664,4420,41,1
10665,144,8303,4
10666,6089,2208,3
10667,1845,3208,5
10668,2623,3057,3
10669,442,8338,3
10670,3407,5304,4
10671,7693,7357,3
10672,5990,4762,2
10673,2087,9332,1
10674,104,6160,2
10675,5822,3724,4
10676,8884,181,5
10677,8702,6617,3
10678,2344,3526,2
10679,6941,7374,4
10680,7667,9082,5
10681,7398,7934,4
10682,7203,5969,1
10683,9181,9365,5
10684,6024,943,2
10685,8873,6295,1
10686,5078,92,5
10687,8857,1262,2
10688,1293,7183,4
10689,6579,9814,5
10690,9334,4929,3
10691,8939,5399,1
10692,3632,9332,4
10693,7448,4445,2
10694,7856,9074,1
10695,3209,6725,5
10696,3449,6799,5
10697,2734,1007,1
10698,326,7310,2
10699,2208,5381,5
10700,595,5634,5
10701,9998,7931,4
10702,7132,3044,2
10703,6099,3524,3
10704,973,8094,4
10705,9055,6678,1
10706,8832,586,4
10707,9085,3029,4
10708,8535,8205,4
10709,9089,2532,1
10710,4697,5617,4
10711,7114,7088,4
10712,601,6767,3
10713,6826,7474,2
10714,9689,8576,5
10715,3722,5593,4
10716,1453,3365,3
10717,4900,6922,1
10718,709,4105,4
10719,782,7421,1
10720,4978,6668,2
10721,9574,3548,2
10722,8359,3008,2
10723,4972,4953,3
10724,5722,2250,5
10725,240,2760,5
10726,1722,8628,4
10727,7829,1085,5
10728,3366,6859,4
10729,6545,6842,1
10730,9322,5795,1
10731,8838,9597,2
10732,3703,8587,1
10733,4918,5947,1
10734,7447,280,5
10735,1167,2481,4
10736,4913,7701,2
10737,5179,8693,5
10738,379,2387,5
10739,5142,1380,2
10740,7258,2634,3
10741,3343,5387,1
10742,9886,4373,1
10743,1942,4304,5
10744,2104,6470,1
10745,2910,93,5
10746,6560,3373,1
10747,8540,9483,3
10748,1577,8480,2
10749,6581,5413,5
10750,9253,7935,1
10751,9953,5782,2
10752,852,2201,4
10753,4421,648,5
10754,4668,5872,2
10755,8443,2587,1
10756,8472,713,5
10757,3348,5511,5
10758,9185,4654,1
10759,9219,8046,2
10760,8313,2096,2
10761,2349,3149,5
10762,2196,4565,4
10763,1006,8545,3
10764,8930,5111,2
10765,4110,9892,4
10766,3848,9761,4
10767,5852,2169,1
10768,5426,27,4
10769,1759,5014,2
10770,2026,9155,5
10771,4573,1920,3
10772,4714,9435,3
10773,5036,8371,1
10774,5740,855,5
10775,8951,6964,5
10776,9660,9653,1
10777,1673,7916,5
10778,3029,6966,5
10779,9589,9686,3
10780,9130,3250,1
10781,7128,4936,5
10782,7100,199,2
10783,7655,67,5
10784,702,6022,5
10785,5793,7330,2
10786,9408,7716,4
10787,429,7640,4
10788,3864,7346,3
10789,6633,7443,1
10790,7495,6521,4
10791,5479,8886,1
10792,7756,7752,4
10793,485,3562,5
10794,9162,3753,1
10795,8943,2286,3
10796,6618,4656,1
10797,3045,8651,3
10798,4383,3447,2
10799,5349,3011,3
10800,7679,8319,4
10801,4247,6984,4
10802,205,9723,4
10803,5325,4990,1
10804,129,7504,1
10805,1821,3466,5
10806,5863,7762,4
10807,3572,7811,2
10808,2094,2913,4
10809,6136,2146,3
10810,9424,2541,1
10811,6425,266,5
10812,3569,755,4
10813,6138,7155,3
10814,4479,7028,2
10815,1182,375,1
10816,7440,2772,4
10817,8435,6467,3
10818,9611,5422,5
10819,2614,200,4
10820,4829,5466,5
10821,5886,9160,3
10822,7750,8247,1
10823,9120,914,2
10824,4459,5531,5
10825,1653,9823,1
10826,9276,10000,3
10827,568,309,1
10828,5060,1508,1
10829,3207,5383,5
10830,8073,760,4
10831,8036,6794,5
10832,1675,6128,2
10833,2449,9516,5
10834,34,8080,1
10835,4464,1759,2
10836,1968,931,5
