cart_id,user_id,created_at
4549,4549,2024-04-21 01:22:39.747760
4550,4550,2023-10-20 18:35:44.750652
4551,4551,2024-08-01 21:37:46.348115
4552,4552,2024-07-18 12:31:36.958921
4553,4553,2024-02-29 17:43:33.293196
4554,4554,2024-01-19 18:53:23.605738
4555,4555,2024-03-31 04:01:09.072172
4556,4556,2024-06-10 22:33:35.584305
4557,4557,2023-10-13 14:12:21.527295
4558,4558,2024-05-25 08:48:35.561828
4559,4559,2024-05-08 07:52:35.037500
4560,4560,2023-12-08 08:16:35.476063
4561,4561,2024-04-20 14:13:25.206487
4562,4562,2024-09-10 06:14:48.928633
4563,4563,2024-05-31 20:56:08.076985
4564,4564,2024-09-27 14:36:34.482177
4565,4565,2024-02-02 10:38:15.791278
4566,4566,2024-02-01 20:28:33.313510
4567,4567,2024-02-01 22:03:32.614179
4568,4568,2024-05-01 06:40:34.139208
4569,4569,2024-01-14 15:52:26.896537
4570,4570,2024-05-14 18:26:41.090490
4571,4571,2023-11-17 19:29:52.422032
4572,4572,2024-05-08 16:46:32.688800
4573,4573,2023-10-15 02:46:54.768081
4574,4574,2024-08-17 16:37:17.136414
4575,4575,2024-03-26 19:28:36.987590
4576,4576,2023-11-17 16:49:39.941327
4577,4577,2024-09-29 15:08:48.181239
4578,4578,2023-12-20 17:00:25.521787
4579,4579,2024-07-20 05:11:36.621257
4580,4580,2023-11-27 23:20:11.150898
4581,4581,2024-05-25 06:20:14.391449
4582,4582,2024-03-05 04:25:46.004088
4583,4583,2024-02-04 18:20:19.499038
4584,4584,2024-10-03 15:17:52.612528
4585,4585,2023-10-17 03:44:03.569852
4586,4586,2024-01-04 20:06:08.527005
4587,4587,2023-12-16 00:45:08.471994
4588,4588,2024-07-06 07:46:53.717278
4589,4589,2024-04-12 04:17:08.502713
4590,4590,2023-11-06 01:43:19.304566
4591,4591,2024-06-14 23:24:40.206439
4592,4592,2024-03-14 06:42:53.356520
4593,4593,2023-10-19 17:34:43.767478
4594,4594,2024-08-22 21:02:56.470910
4595,4595,2023-12-04 09:24:04.697161
4596,4596,2024-01-01 13:56:59.586520
4597,4597,2024-08-15 17:42:53.030651
4598,4598,2024-02-26 18:40:55.936571
4599,4599,2024-05-27 16:34:11.844084
4600,4600,2024-03-23 04:57:08.685835
4601,4601,2023-12-24 07:39:54.730525
4602,4602,2023-11-09 08:58:54.284718
4603,4603,2024-06-28 11:30:36.511235
4604,4604,2024-08-03 15:35:03.478879
4605,4605,2024-01-08 03:33:08.922297
4606,4606,2023-12-30 06:29:43.387010
4607,4607,2024-04-29 05:41:58.584656
4608,4608,2024-05-22 10:39:34.498084
4609,4609,2024-06-17 10:22:41.760573
4610,4610,2024-04-06 11:39:26.078157
4611,4611,2024-01-25 22:39:34.919453
4612,4612,2024-04-18 20:12:38.272158
4613,4613,2024-01-27 20:29:09.819692
4614,4614,2024-06-10 15:26:33.174819
4615,4615,2024-03-27 14:47:15.896921
4616,4616,2024-07-26 22:02:38.874448
4617,4617,2024-05-09 02:10:25.721902
4618,4618,2024-04-05 02:05:30.159272
4619,4619,2024-04-06 16:56:30.564739
4620,4620,2024-04-23 22:40:06.760679
4621,4621,2023-11-03 11:06:20.185528
4622,4622,2024-05-02 15:47:17.672391
4623,4623,2024-07-05 03:04:35.225296
4624,4624,2023-12-22 22:10:33.804512
4625,4625,2023-12-13 21:04:44.649089
4626,4626,2024-06-30 07:10:31.428863
4627,4627,2024-07-01 20:26:53.901574
4628,4628,2024-03-07 12:43:57.388256
4629,4629,2024-03-24 23:19:46.496925
4630,4630,2024-07-27 17:07:13.992758
4631,4631,2024-02-09 06:18:27.974602
4632,4632,2024-02-09 08:28:23.103897
4633,4633,2023-11-08 14:44:48.527275
4634,4634,2024-01-14 19:04:38.856882
4635,4635,2024-06-23 09:21:26.472431
4636,4636,2024-03-13 05:15:17.868758
4637,4637,2024-01-22 22:20:44.685849
4638,4638,2023-11-22 20:14:12.927894
4639,4639,2023-10-25 01:55:40.160886
4640,4640,2024-06-18 22:56:40.164389
4641,4641,2024-03-27 12:51:38.375927
4642,4642,2024-09-10 16:20:48.608994
4643,4643,2024-09-20 08:33:03.452740
4644,4644,2024-03-08 06:31:16.630084
4645,4645,2024-03-27 01:59:01.366547
4646,4646,2024-10-08 02:05:52.036323
4647,4647,2024-08-13 14:52:19.368015
4648,4648,2024-02-22 20:46:36.599943
4649,4649,2023-11-14 05:47:35.012150
4650,4650,2024-08-07 03:56:27.172750
4651,4651,2024-04-21 16:25:18.521906
4652,4652,2024-04-06 06:01:17.319551
4653,4653,2024-01-28 04:21:52.714267
4654,4654,2024-09-21 13:27:47.789176
4655,4655,2024-09-16 05:35:19.043066
4656,4656,2024-06-08 16:42:50.531855
4657,4657,2024-05-06 14:17:42.247720
4658,4658,2024-09-26 10:46:01.280094
4659,4659,2024-05-04 16:34:19.171502
4660,4660,2024-08-28 07:54:43.755118
4661,4661,2024-06-19 07:03:08.174676
4662,4662,2024-08-26 15:47:06.176520
4663,4663,2024-05-22 09:08:36.633202
4664,4664,2024-07-31 10:12:40.405741
4665,4665,2024-08-07 04:11:52.557984
4666,4666,2023-10-19 14:04:31.260414
4667,4667,2024-05-05 19:18:43.075708
4668,4668,2024-07-02 02:25:21.051972
4669,4669,2024-04-30 10:08:39.370901
4670,4670,2024-03-30 03:38:02.598005
4671,4671,2023-11-18 16:11:07.886848
4672,4672,2024-02-25 22:28:24.243643
4673,4673,2024-06-02 04:47:24.376325
4674,4674,2024-07-13 21:43:09.345357
4675,4675,2024-04-01 14:23:59.581141
4676,4676,2024-05-06 01:21:29.521926
4677,4677,2023-12-08 11:23:11.510428
4678,4678,2024-01-14 15:19:51.554540
4679,4679,2024-06-13 15:17:02.250981
4680,4680,2024-07-11 22:23:28.037173
4681,4681,2023-11-07 04:49:01.518839
4682,4682,2023-12-09 14:06:06.212323
4683,4683,2024-03-10 09:04:16.932500
4684,4684,2024-06-19 06:12:23.969696
4685,4685,2024-09-03 14:49:07.342481
4686,4686,2024-05-01 13:19:27.777485
4687,4687,2024-07-11 01:47:07.525147
4688,4688,2024-05-08 20:50:28.522324
4689,4689,2024-01-03 16:26:03.795877
4690,4690,2024-06-20 12:32:52.654555
4691,4691,2024-09-07 15:56:33.588391
4692,4692,2024-01-22 03:47:35.511280
4693,4693,2024-08-05 00:42:48.623287
4694,4694,2023-12-21 02:57:05.686279
4695,4695,2024-06-17 16:50:37.898837
4696,4696,2024-09-29 14:12:53.994788
4697,4697,2023-11-16 16:09:11.358712
4698,4698,2024-07-06 10:34:00.272043
4699,4699,2024-09-13 21:18:55.548687
4700,4700,2024-05-21 16:34:53.073984
4701,4701,2024-07-09 07:00:32.491328
4702,4702,2024-06-21 04:01:45.320258
4703,4703,2024-09-16 02:43:27.584492
4704,4704,2024-02-19 01:44:02.423875
4705,4705,2024-05-23 08:29:06.197153
4706,4706,2024-06-30 15:54:29.715463
4707,4707,2024-06-17 22:05:30.983568
4708,4708,2024-06-06 08:20:45.965896
4709,4709,2024-04-14 09:39:44.546272
4710,4710,2024-08-28 07:22:43.547060
4711,4711,2023-10-14 07:20:13.752230
4712,4712,2024-06-22 23:54:52.136026
4713,4713,2024-06-25 02:34:41.317257
4714,4714,2024-09-12 19:27:08.966721
4715,4715,2024-04-14 16:28:52.629653
4716,4716,2024-05-02 14:26:44.842651
4717,4717,2024-05-08 05:32:29.890985
4718,4718,2024-05-13 03:54:43.405560
4719,4719,2023-11-02 15:02:19.245081
4720,4720,2024-02-29 20:29:16.548864
4721,4721,2024-07-24 12:03:07.757147
4722,4722,2023-12-06 18:04:57.801476
4723,4723,2024-03-20 02:43:30.755150
4724,4724,2023-12-29 02:14:37.943873
4725,4725,2024-03-26 15:20:16.475123
4726,4726,2024-08-28 05:20:00.448291
4727,4727,2024-08-27 07:07:01.366087
4728,4728,2024-01-11 07:28:52.817457
4729,4729,2024-05-04 07:04:38.212861
4730,4730,2024-07-08 08:27:13.312264
4731,4731,2023-12-04 11:56:05.423602
4732,4732,2023-10-21 10:12:22.087488
4733,4733,2024-06-11 13:51:17.568679
4734,4734,2024-03-05 22:37:36.624607
4735,4735,2024-03-08 07:21:39.821935
4736,4736,2024-05-27 05:51:05.713720
4737,4737,2024-03-03 10:04:34.033192
4738,4738,2023-10-10 10:45:53.385601
4739,4739,2024-09-30 10:01:31.238402
4740,4740,2023-12-11 06:03:12.221444
4741,4741,2024-06-30 04:37:43.726502
4742,4742,2024-01-10 00:55:18.018143
4743,4743,2024-08-19 11:01:33.794565
4744,4744,2024-03-14 02:07:27.033492
4745,4745,2024-05-28 02:31:19.225623
4746,4746,2024-03-16 14:07:51.142328
4747,4747,2023-10-20 04:14:14.045798
4748,4748,2024-03-19 20:26:07.450696
4749,4749,2024-01-22 17:30:43.043336
4750,4750,2024-08-17 17:17:55.101527
4751,4751,2024-08-27 17:12:59.156003
4752,4752,2024-06-13 05:17:31.139596
4753,4753,2024-08-31 17:37:17.706486
4754,4754,2024-08-03 21:04:45.927183
4755,4755,2023-11-11 12:38:43.527112
4756,4756,2024-04-01 10:07:02.916495
4757,4757,2024-04-02 05:46:12.740708
4758,4758,2024-06-23 09:46:01.190773
4759,4759,2023-12-09 20:47:46.651513
4760,4760,2023-10-15 14:03:20.302855
4761,4761,2024-04-17 11:04:47.632564
4762,4762,2023-12-13 22:06:06.038492
4763,4763,2024-05-06 04:39:37.689142
4764,4764,2024-08-04 00:06:25.087825
4765,4765,2024-05-10 10:44:24.625831
4766,4766,2024-09-04 17:38:24.393094
4767,4767,2023-12-05 16:16:39.311670
4768,4768,2024-03-13 15:17:19.067282
4769,4769,2023-10-22 14:09:48.609669
4770,4770,2024-06-07 19:18:18.085004
4771,4771,2024-02-29 19:10:28.119472
4772,4772,2023-10-20 07:29:12.129811
4773,4773,2024-08-26 19:41:14.868804
4774,4774,2024-04-21 18:41:11.592883
4775,4775,2023-12-11 00:25:53.716939
4776,4776,2024-09-06 17:00:00.874489
4777,4777,2024-07-28 21:11:37.196492
4778,4778,2024-01-12 11:50:46.820070
4779,4779,2024-02-28 12:03:31.500070
4780,4780,2023-10-17 05:33:28.889990
4781,4781,2024-03-12 16:27:39.215396
4782,4782,2024-07-10 09:31:44.862888
4783,4783,2024-07-07 14:36:05.739420
4784,4784,2024-02-02 23:09:19.630627
4785,4785,2024-04-20 09:15:35.016804
4786,4786,2024-02-16 16:21:20.574990
4787,4787,2024-08-26 03:51:04.755955
4788,4788,2024-06-25 12:09:20.643186
4789,4789,2024-04-11 02:05:21.162854
4790,4790,2024-10-04 21:44:20.240025
4791,4791,2023-10-30 08:27:00.906145
4792,4792,2024-04-18 02:56:25.905281
4793,4793,2024-06-24 15:53:14.525024
4794,4794,2023-10-31 00:59:35.918537
4795,4795,2024-06-17 06:55:33.998729
4796,4796,2024-09-16 19:09:39.326768
4797,4797,2024-08-20 19:46:49.895281
4798,4798,2023-12-20 09:47:41.063466
4799,4799,2023-11-17 03:00:10.288933
4800,4800,2023-11-14 06:55:57.009606
4801,4801,2024-06-12 05:30:11.132713
4802,4802,2023-10-26 03:16:19.853185
4803,4803,2024-07-17 05:44:09.822741
4804,4804,2024-08-05 12:17:18.163316
4805,4805,2024-01-15 03:31:17.186673
4806,4806,2024-06-20 09:24:20.978404
4807,4807,2024-08-02 04:18:02.328921
4808,4808,2024-02-20 07:16:40.630781
4809,4809,2024-03-15 20:25:13.999550
4810,4810,2023-12-23 15:16:14.367804
4811,4811,2024-04-12 14:35:55.018947
4812,4812,2024-07-04 14:58:10.912754
4813,4813,2024-02-03 23:02:05.840130
4814,4814,2024-02-06 01:25:59.193025
4815,4815,2023-11-12 01:16:46.749490
4816,4816,2023-11-25 07:53:49.981829
4817,4817,2023-11-07 13:48:54.257649
4818,4818,2024-05-21 09:24:12.689796
4819,4819,2023-11-28 17:38:00.747984
4820,4820,2023-12-17 16:12:41.132822
4821,4821,2023-12-11 19:03:06.079501
4822,4822,2024-01-03 03:36:33.481853
4823,4823,2024-01-27 20:23:26.381429
4824,4824,2024-05-20 01:46:10.269215
4825,4825,2023-11-05 02:14:43.172009
4826,4826,2024-07-17 15:32:54.268781
4827,4827,2024-04-05 13:03:55.320464
4828,4828,2024-08-29 10:20:38.399420
4829,4829,2024-07-20 12:16:37.396100
4830,4830,2023-10-13 13:09:22.180300
4831,4831,2024-01-29 07:09:26.415887
4832,4832,2024-08-22 20:43:18.549371
4833,4833,2024-01-24 19:30:31.039695
4834,4834,2024-06-17 12:52:35.043209
4835,4835,2024-07-18 20:27:02.014418
4836,4836,2024-03-16 14:26:45.864617
4837,4837,2024-04-17 21:54:51.874049
4838,4838,2023-10-17 21:20:52.757769
4839,4839,2024-05-31 09:30:23.978148
4840,4840,2023-12-14 18:06:29.033935
4841,4841,2024-03-21 23:47:29.879945
4842,4842,2024-01-17 17:52:39.565822
4843,4843,2024-08-07 02:39:40.237259
4844,4844,2024-02-03 00:58:16.553245
4845,4845,2024-07-02 22:05:10.588320
4846,4846,2024-04-26 13:16:59.631022
4847,4847,2024-08-09 16:46:57.350547
4848,4848,2024-03-18 02:36:02.020019
4849,4849,2023-10-11 09:33:26.732988
4850,4850,2024-07-02 10:48:07.693165
4851,4851,2024-07-31 19:26:48.074696
4852,4852,2024-08-30 15:08:52.064519
4853,4853,2023-10-17 20:10:03.319239
4854,4854,2024-03-09 15:37:39.700075
4855,4855,2024-10-03 04:26:54.824849
4856,4856,2024-03-19 17:59:56.244606
4857,4857,2023-11-01 05:48:49.423431
4858,4858,2024-06-05 04:15:54.874609
4859,4859,2023-12-05 16:42:36.935844
4860,4860,2023-11-22 09:45:35.523973
4861,4861,2023-10-27 23:36:46.075856
4862,4862,2024-07-24 04:23:49.028515
4863,4863,2024-03-21 20:51:02.413216
4864,4864,2024-04-27 20:15:18.483573
4865,4865,2023-12-17 00:07:39.911880
4866,4866,2024-03-09 17:34:38.029414
4867,4867,2024-03-24 13:37:43.618530
4868,4868,2024-04-14 19:44:21.548553
4869,4869,2024-05-17 16:48:52.511654
4870,4870,2024-04-04 14:52:43.675960
4871,4871,2023-12-12 01:18:17.161983
4872,4872,2023-10-25 23:38:39.412563
4873,4873,2024-06-19 17:58:16.761318
4874,4874,2024-06-14 10:59:33.416865
4875,4875,2024-06-26 01:01:15.427997
4876,4876,2023-10-13 12:59:20.184021
4877,4877,2023-10-20 17:03:01.777695
4878,4878,2023-11-16 03:19:14.711487
4879,4879,2024-07-30 22:33:46.856844
4880,4880,2024-09-23 19:33:23.101113
4881,4881,2024-08-25 14:16:44.595399
4882,4882,2023-10-30 21:25:28.161506
4883,4883,2024-05-04 17:51:53.453669
4884,4884,2024-10-02 22:35:40.737035
4885,4885,2024-06-24 02:07:56.224736
4886,4886,2024-06-17 00:46:24.632051
4887,4887,2024-03-02 21:26:44.382757
4888,4888,2023-10-20 10:52:31.656295
4889,4889,2024-04-26 14:49:00.807007
4890,4890,2023-10-22 21:01:01.029331
4891,4891,2024-10-02 16:39:38.564986
4892,4892,2024-02-07 17:23:56.959512
4893,4893,2024-05-13 15:01:14.824555
4894,4894,2024-08-30 01:08:43.036729
4895,4895,2024-04-02 02:07:21.452741
4896,4896,2024-07-29 10:27:18.604062
4897,4897,2024-01-01 19:34:42.155647
4898,4898,2024-03-31 10:09:41.446270
4899,4899,2024-02-15 11:39:25.708828
4900,4900,2024-03-31 22:57:56.878033
4901,4901,2024-07-28 15:09:33.409291
4902,4902,2024-10-01 18:10:03.166277
4903,4903,2024-06-04 04:58:09.295501
4904,4904,2024-01-25 02:53:36.736627
4905,4905,2024-01-23 14:17:48.217502
4906,4906,2024-01-26 16:33:27.738750
4907,4907,2023-10-15 05:38:32.386959
4908,4908,2024-01-05 09:37:29.436208
4909,4909,2023-12-28 16:34:40.556998
4910,4910,2024-08-07 10:44:36.332763
4911,4911,2024-05-08 23:42:01.339766
4912,4912,2024-03-09 07:44:13.216674
4913,4913,2024-06-09 03:23:01.207356
4914,4914,2023-12-02 11:20:17.143947
4915,4915,2024-10-07 22:42:57.458746
4916,4916,2024-08-04 00:42:52.284751
4917,4917,2024-06-02 13:29:27.938771
4918,4918,2024-04-28 16:46:50.450588
4919,4919,2024-09-14 23:12:48.896575
4920,4920,2024-08-14 10:38:03.329223
4921,4921,2023-12-30 07:37:27.802487
4922,4922,2024-04-09 07:04:29.880090
4923,4923,2024-08-07 06:12:57.675597
4924,4924,2023-11-12 17:40:28.653652
4925,4925,2023-11-19 01:56:55.389134
4926,4926,2024-01-17 02:16:43.380790
4927,4927,2024-08-22 13:25:26.420159
4928,4928,2024-07-28 09:16:31.159452
4929,4929,2024-09-04 14:33:34.955306
4930,4930,2024-03-28 07:04:43.400451
4931,4931,2024-09-18 01:54:24.394754
4932,4932,2024-03-30 21:16:49.068185
4933,4933,2024-05-14 21:41:38.794218
4934,4934,2023-12-08 14:30:35.206812
4935,4935,2024-09-28 23:25:45.098636
4936,4936,2024-01-14 21:30:12.572728
4937,4937,2024-06-22 06:49:56.235697
4938,4938,2024-07-29 13:53:49.097130
4939,4939,2024-02-19 08:22:31.435358
4940,4940,2024-05-24 11:07:49.581445
4941,4941,2023-10-19 14:34:47.274848
4942,4942,2024-06-14 16:19:48.300630
4943,4943,2023-11-21 00:34:06.537669
4944,4944,2024-01-19 13:39:06.302846
4945,4945,2024-08-06 17:09:29.323227
4946,4946,2024-05-02 05:48:23.725381
4947,4947,2024-01-28 20:31:04.526088
4948,4948,2024-08-16 20:01:38.625387
4949,4949,2023-10-11 08:33:41.523962
4950,4950,2023-10-25 04:00:10.410471
4951,4951,2024-02-14 18:34:25.342460
4952,4952,2024-08-15 15:29:32.709750
4953,4953,2024-06-09 17:12:57.760870
4954,4954,2024-07-28 07:41:05.342062
4955,4955,2024-07-26 05:59:45.394598
4956,4956,2024-02-01 10:32:11.610167
4957,4957,2023-11-20 04:40:59.260188
4958,4958,2023-12-03 12:52:53.257022
4959,4959,2024-01-15 03:36:24.556366
4960,4960,2024-09-27 18:06:07.602284
4961,4961,2024-07-14 05:40:41.099938
4962,4962,2024-05-09 05:04:15.465059
4963,4963,2023-10-29 16:28:12.163639
4964,4964,2024-06-26 23:13:33.867789
4965,4965,2023-12-07 22:57:45.580964
4966,4966,2024-09-26 23:41:43.571928
4967,4967,2023-12-10 02:17:32.651207
4968,4968,2024-07-17 04:47:10.301144
4969,4969,2024-07-19 22:13:25.028922
4970,4970,2024-09-30 18:24:33.099557
4971,4971,2023-11-26 08:24:38.742197
4972,4972,2023-11-26 23:55:11.515158
4973,4973,2024-08-05 20:13:35.251773
4974,4974,2024-05-13 22:58:03.769600
4975,4975,2024-01-15 09:57:27.569777
4976,4976,2023-12-06 04:11:52.146278
4977,4977,2023-11-05 09:09:37.476254
4978,4978,2024-03-09 04:18:09.926191
4979,4979,2023-12-01 04:03:41.807817
4980,4980,2024-08-11 21:04:24.303407
4981,4981,2023-11-15 05:19:42.709024
4982,4982,2024-05-13 10:27:17.600579
4983,4983,2023-10-16 02:29:56.909573
4984,4984,2024-01-23 08:38:58.132089
4985,4985,2023-12-22 12:50:03.560435
4986,4986,2024-06-15 03:50:20.870940
4987,4987,2024-06-25 12:14:43.027506
4988,4988,2024-08-14 21:45:05.984117
4989,4989,2023-10-20 22:16:06.347908
4990,4990,2023-10-17 12:16:30.810557
4991,4991,2024-02-12 00:29:35.774983
4992,4992,2023-10-20 17:08:46.008865
4993,4993,2024-01-01 20:54:29.722979
4994,4994,2024-06-21 19:29:25.415090
4995,4995,2024-02-10 07:56:42.388390
4996,4996,2024-05-23 20:45:40.551762
4997,4997,2024-06-05 19:27:20.666363
4998,4998,2024-03-27 13:16:44.050145
4999,4999,2023-10-13 20:46:13.199968
5000,5000,2024-06-23 10:41:38.084199
5001,5001,2023-10-26 08:26:14.462295
5002,5002,2024-06-02 15:08:02.762489
5003,5003,2024-05-30 10:28:26.698260
5004,5004,2024-09-20 19:55:20.571087
5005,5005,2024-09-26 06:07:49.857901
5006,5006,2024-07-31 06:37:18.947450
5007,5007,2023-12-18 10:46:57.986024
5008,5008,2023-10-13 04:53:16.073725
5009,5009,2024-03-06 02:30:47.499957
5010,5010,2024-05-14 09:09:16.096248
5011,5011,2024-09-28 02:03:41.949366
5012,5012,2023-11-27 08:22:55.250181
5013,5013,2024-01-02 22:48:29.306630
5014,5014,2024-02-07 22:49:55.386404
5015,5015,2024-03-02 19:11:33.817764
5016,5016,2024-06-11 06:00:49.401079
5017,5017,2024-06-30 15:36:42.394355
5018,5018,2024-02-15 02:43:43.829153
5019,5019,2024-03-19 22:10:34.786528
5020,5020,2024-02-21 04:50:02.125963
5021,5021,2024-09-04 10:06:19.242840
5022,5022,2024-01-14 18:24:07.882496
5023,5023,2024-02-24 06:54:11.121120
5024,5024,2024-10-05 15:32:34.590769
5025,5025,2024-03-09 12:11:04.321424
5026,5026,2023-12-05 16:09:25.680743
5027,5027,2024-07-28 17:15:40.757050
5028,5028,2023-12-12 17:06:27.323320
5029,5029,2024-05-11 23:15:39.788611
5030,5030,2024-06-25 01:28:58.436600
5031,5031,2024-08-24 00:44:38.666314
5032,5032,2024-01-28 16:08:17.738673
5033,5033,2024-07-22 00:48:11.119476
5034,5034,2024-03-30 10:23:05.617136
5035,5035,2024-09-02 04:36:44.849123
5036,5036,2023-12-25 15:17:24.549559
5037,5037,2024-08-30 15:17:54.189167
5038,5038,2024-07-23 20:57:07.840796
5039,5039,2024-04-20 12:35:04.425059
5040,5040,2023-10-22 13:13:29.943257
5041,5041,2024-09-10 11:27:54.189541
5042,5042,2024-06-04 05:25:01.832053
5043,5043,2024-06-09 18:04:02.675509
5044,5044,2023-10-13 09:16:45.440613
5045,5045,2024-05-22 12:13:33.046842
5046,5046,2024-04-09 03:05:47.503624
5047,5047,2024-10-06 11:38:55.593181
5048,5048,2023-11-27 20:27:30.963011
5049,5049,2024-08-11 22:06:45.543203
5050,5050,2024-10-02 18:10:29.824394
5051,5051,2024-07-29 00:44:34.851105
5052,5052,2023-11-17 09:00:56.045075
5053,5053,2023-12-11 17:50:36.514128
5054,5054,2023-12-04 20:56:45.625729
5055,5055,2024-01-03 15:38:30.778497
5056,5056,2024-05-15 19:45:45.411634
5057,5057,2024-09-14 20:27:54.387995
5058,5058,2024-06-07 04:52:37.378720
5059,5059,2024-02-07 17:52:17.142481
5060,5060,2024-05-26 06:14:28.283540
5061,5061,2024-09-20 11:23:05.785546
5062,5062,2024-06-02 00:37:41.980520
5063,5063,2024-07-03 09:59:28.322206
5064,5064,2023-11-18 10:58:36.486342
5065,5065,2023-11-11 12:31:38.289329
5066,5066,2024-02-10 23:28:26.343031
5067,5067,2024-02-11 13:55:33.808994
5068,5068,2024-05-13 01:51:01.081233
5069,5069,2024-06-08 04:57:54.629615
5070,5070,2024-04-05 17:01:29.065462
5071,5071,2024-06-17 07:19:35.567268
5072,5072,2023-11-17 16:14:41.651533
5073,5073,2024-06-21 18:58:08.689360
5074,5074,2023-12-31 15:19:50.928220
5075,5075,2024-05-04 23:39:28.231678
5076,5076,2024-02-28 20:31:08.610616
5077,5077,2024-01-19 23:24:01.280987
5078,5078,2024-04-14 05:25:22.261637
5079,5079,2024-08-02 12:43:40.240381
5080,5080,2024-03-01 09:28:41.037104
5081,5081,2023-10-30 11:01:25.280212
5082,5082,2024-07-17 17:09:40.361344
5083,5083,2024-04-24 10:53:07.491105
5084,5084,2024-01-21 09:50:08.948215
5085,5085,2024-02-10 11:04:33.131398
5086,5086,2024-07-02 18:51:54.909061
5087,5087,2024-05-30 13:06:07.608503
5088,5088,2024-04-05 21:56:17.274024
5089,5089,2023-12-29 07:47:05.067865
5090,5090,2024-01-10 08:44:49.894585
5091,5091,2023-11-25 05:14:38.158487
5092,5092,2023-12-30 20:45:34.319597
5093,5093,2024-05-18 02:26:46.745517
5094,5094,2023-12-20 07:24:09.412745
5095,5095,2024-06-22 09:22:44.978989
5096,5096,2024-07-21 16:10:52.039153
5097,5097,2024-09-02 06:51:34.648808
5098,5098,2024-04-14 21:33:42.634879
5099,5099,2024-06-19 09:39:18.737574
5100,5100,2023-12-07 22:48:27.664549
5101,5101,2024-03-15 01:33:01.589215
5102,5102,2023-10-15 01:34:22.429506
5103,5103,2023-11-03 16:50:26.835270
5104,5104,2024-07-01 14:03:44.940722
5105,5105,2024-01-29 20:48:34.344669
5106,5106,2024-01-24 10:40:40.443776
5107,5107,2023-10-08 23:42:01.473207
5108,5108,2024-03-17 14:10:18.942462
5109,5109,2024-04-03 03:22:01.955027
5110,5110,2024-09-01 02:08:17.807360
5111,5111,2024-03-14 12:22:40.330855
5112,5112,2023-11-08 08:30:14.836599
5113,5113,2024-08-31 16:27:02.550030
5114,5114,2024-03-24 15:52:59.048091
5115,5115,2023-12-01 16:43:12.435902
5116,5116,2024-06-02 05:29:04.088055
5117,5117,2023-10-21 07:42:49.429915
5118,5118,2023-10-29 02:05:20.266388
5119,5119,2024-04-25 23:23:02.134012
5120,5120,2024-06-04 20:57:07.204471
5121,5121,2024-07-26 03:10:48.192342
5122,5122,2024-02-23 12:32:41.404695
5123,5123,2024-05-16 02:45:37.762809
5124,5124,2023-10-26 20:20:44.156600
5125,5125,2024-09-20 01:49:02.825389
5126,5126,2024-09-04 16:42:44.504352
5127,5127,2023-11-18 14:42:51.792886
5128,5128,2023-12-25 17:42:29.379761
5129,5129,2024-04-27 19:49:51.426337
5130,5130,2024-01-27 09:21:35.603886
5131,5131,2024-03-26 20:19:46.396557
5132,5132,2024-03-02 10:59:35.773371
5133,5133,2023-12-01 00:05:01.187008
5134,5134,2024-02-09 10:04:13.679554
5135,5135,2024-02-15 05:18:41.944137
5136,5136,2023-11-06 22:18:12.171482
5137,5137,2024-06-09 14:55:46.815202
5138,5138,2024-08-15 01:42:58.599252
5139,5139,2024-01-30 10:23:17.621135
5140,5140,2024-04-07 20:00:30.754772
5141,5141,2023-11-13 13:55:38.064531
5142,5142,2024-06-17 14:15:37.376395
5143,5143,2024-06-04 06:17:24.224701
5144,5144,2024-09-24 10:06:29.880392
5145,5145,2023-11-20 03:44:15.495428
5146,5146,2024-08-12 03:08:41.176669
5147,5147,2024-06-11 13:58:18.852302
5148,5148,2024-01-30 04:43:17.516139
5149,5149,2023-11-12 01:01:53.000746
5150,5150,2024-02-16 01:07:28.479619
5151,5151,2024-05-19 12:22:59.160594
5152,5152,2024-08-09 22:02:45.995694
5153,5153,2024-05-01 08:59:33.973164
5154,5154,2024-06-04 20:08:48.510977
5155,5155,2023-11-24 05:25:23.535040
5156,5156,2023-11-26 01:56:00.468681
5157,5157,2024-01-07 09:11:52.309822
5158,5158,2024-01-07 16:20:35.395268
5159,5159,2024-02-11 07:19:29.172585
5160,5160,2024-05-27 05:11:41.622435
5161,5161,2024-01-28 06:20:47.604522
5162,5162,2024-01-20 05:26:11.329692
5163,5163,2024-08-15 17:27:51.078150
5164,5164,2024-01-09 15:34:17.001537
5165,5165,2024-08-17 05:39:39.037378
5166,5166,2024-07-21 09:19:00.126266
5167,5167,2024-06-17 06:24:47.642596
5168,5168,2024-04-19 07:27:22.147313
5169,5169,2024-03-12 04:29:50.007523
5170,5170,2024-04-30 08:50:37.270968
5171,5171,2023-10-14 16:19:19.706001
5172,5172,2024-09-23 21:42:02.344132
5173,5173,2023-11-18 02:33:12.232786
5174,5174,2024-03-04 05:30:57.576793
5175,5175,2024-01-26 16:04:12.922967
5176,5176,2024-05-20 09:22:30.445997
5177,5177,2024-05-05 14:27:43.182028
5178,5178,2024-02-10 03:24:48.401244
5179,5179,2024-07-21 14:39:34.545068
5180,5180,2024-07-24 02:37:34.593014
5181,5181,2023-10-18 08:37:13.727093
5182,5182,2024-05-08 03:22:53.136917
5183,5183,2023-10-12 20:24:12.689028
